,in_wers,in_cers,in_pers,in_status,in_texts,new_wers,new_cers,new_pers,new_status,new_texts,refs
1083,1.0,0.5,0.25,1,hail,1.0,1.25,0.25,1,eight,hate
1084,1.0,0.75,0.6666666666666666,1,wh,1.0,0.75,1.0,1,wait,weed
1085,1.0,0.6,1.0,1,base,1.0,0.6,1.0,1,please,geese
1086,0.0,0.0,0.0,1,down,0.0,0.0,0.0,1,down,down
1087,1.0,0.8,1.25,1,bronco,1.0,1.0,1.0,1,good,brawn
1088,1.0,0.6,0.75,1,luck,1.0,0.6,0.75,1,luck,rocks
1089,0.0,0.0,0.0,1,fear,1.0,0.5,0.6666666666666666,1,clear,fear
1090,1.0,1.0,1.0,0,,0.0,0.0,0.0,1,six,six
1091,2.0,1.0,1.0,1,de dra,2.0,0.7142857142857143,0.6666666666666666,1,to treble,trouble
1092,1.0,0.5,0.3333333333333333,1,nut,1.0,1.0,1.0,1,nine,knot
1093,3.0,1.8333333333333333,1.125,1,are you getting,3.0,1.8333333333333333,1.125,1,are you getting,urgent
1094,2.0,2.2857142857142856,2.3333333333333335,1,slicker slipper slicker,0.0,0.0,0.0,1,slicker,slicker
1095,0.8,0.5714285714285714,0.6086956521739131,1,gen one time he got away,0.8,0.5714285714285714,0.6086956521739131,1,gen one time he got away,just one side got wet
1096,1.0,0.5,0.25,1,pi,1.0,0.5,0.5,1,five,pile
1097,1.0,0.4,0.25,1,four,1.0,0.8,1.0,1,one,floor
1098,1.0,1.0,1.0,1,three,1.0,1.0,1.0,1,three,feed
1099,1.0,1.0,0.6666666666666666,1,bread,1.0,1.0,0.6666666666666666,1,bread,fed
1100,1.0,1.25,1.2,1,menu menu,0.0,0.0,0.0,1,menu,menu
1101,0.21428571428571427,0.13513513513513514,0.13636363636363635,1,if you destroy confidence in banks you do something in the economy,0.21428571428571427,0.13513513513513514,0.13636363636363635,1,if you destroy confidence in banks you do something in the economy,if you destroy confidence in banks you do something to the economy he said
1102,0.0,0.0,0.0,1,swore,1.0,0.2,0.5,1,swor,swore
1103,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,fat
1104,1.0,0.42857142857142855,0.3333333333333333,1,terrible,1.0,1.0,1.0,0,,trouble
1105,1.0,1.0,1.0,0,,1.0,1.0,0.6666666666666666,1,eight,rage
1106,1.0,0.8571428571428571,0.8571428571428571,1,sparkle spark,0.0,0.0,0.0,1,sparkle,sparkle
1107,2.0,0.8571428571428571,0.8333333333333334,1,star bowl,1.0,0.5714285714285714,0.6666666666666666,1,jubal,stubble
1108,2.0,0.8571428571428571,1.6666666666666667,1,that all,2.0,0.8571428571428571,1.6666666666666667,1,that all,thought
1109,1.0,1.2,1.2,1,oscar oscar,0.0,0.0,0.0,1,oscar,oscar
1110,0.0,0.0,0.0,1,group,0.0,0.0,0.0,1,group,group
1111,1.0,0.8,0.0,1,right,1.0,0.8,0.0,1,right,write
1112,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,why yell or worry over silly items
1113,1.0,1.0,1.0,0,,1.0,0.8333333333333334,1.0,1,down,though
1114,0.0,0.0,0.0,1,are your grades higher or lower than nancys,0.0,0.0,0.0,1,are your grades higher or lower than nancys,are your grades higher or lower than nancys
1115,1.0,0.75,0.6666666666666666,1,whim,1.0,0.75,0.6666666666666666,1,one,weed
1116,1.0,0.5,0.6666666666666666,1,bait,1.0,0.75,0.3333333333333333,1,pete,beat
1117,1.0,1.6666666666666667,2.5,1,hello,1.0,1.0,1.0,0,,air
1118,0.16666666666666666,0.08823529411764706,0.058823529411764705,1,each were volunteered to jump first,0.16666666666666666,0.08823529411764706,0.058823529411764705,1,each were volunteered to jump first,each one volunteered to jump first
1119,0.0,0.0,0.0,1,he asked you for a loan,0.0,0.0,0.0,1,he asked you for a loan,he asked you for a loan
1120,0.0,0.0,0.0,1,zero,0.0,0.0,0.0,1,zero,zero
1121,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,nothing is as offensive as innocence
1122,1.0,0.8,0.75,1,first,1.0,0.8,0.75,1,first,dress
1123,1.0,0.3333333333333333,0.0,1,doug,1.0,0.3333333333333333,0.0,1,doug,dug
1124,1.0,1.0,1.0,0,,1.0,0.75,0.75,1,one,horn
1125,0.375,0.5227272727272727,0.5116279069767442,1,this is not a program,0.375,0.5227272727272727,0.5116279069767442,1,this is not a program,this is not a program of socialized medicine
1126,3.0,2.4,3.25,1,flora flora flora,0.0,0.0,0.0,1,floor,floor
1127,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,sip
1128,1.0,0.5,0.3333333333333333,1,week,0.0,0.0,0.0,1,leak,leak
1129,0.0,0.0,0.0,1,juliet,0.0,0.0,0.0,1,juliet,juliet
1130,0.0,0.0,0.0,1,gadget,0.0,0.0,0.0,1,gadget,gadget
1131,1.0,0.75,0.25,1,hey,1.0,1.25,0.25,1,height,hate
1132,1.0,0.25,0.2,1,cold,1.0,1.0,1.0,1,cloth,hold
1133,0.0,0.0,0.0,1,read,0.0,0.0,0.0,1,read,read
1134,1.0,0.6666666666666666,0.3333333333333333,1,aid,1.0,1.6666666666666667,0.0,1,eight,ate
1135,0.3333333333333333,0.16666666666666666,0.15625,1,she wore warm fleecy woollen overalls warm,0.0,0.0,0.0,1,she wore warm fleecy woolen overalls,she wore warm fleecy woolen overalls
1136,1.0,1.0,1.0,1,three,1.0,1.0,1.0,1,three,feed
1137,1.0,1.0,1.0,1,one,1.0,1.0,1.0,1,one,farm
1138,2.0,0.8571428571428571,1.0,1,pure boy,2.0,1.2857142857142858,1.3333333333333333,1,pure burton,trouble
1139,0.0,0.0,0.0,1,usually minus several buttons,0.0,0.0,0.0,1,usually minus several buttons,usually minus several buttons
1140,2.0,1.0,0.8,1,the ball,1.0,1.0,0.8,1,deborah,double
1141,1.0,0.75,0.6666666666666666,1,food,1.0,1.0,1.0,1,three,feet
1142,2.0,0.6666666666666666,0.5,1,do yet,2.0,0.6666666666666666,0.625,1,do it,juliet
1143,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,of
1144,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,except in the winter when the ooze or snow or ice prevents
1145,0.0,0.0,0.0,1,hotel,0.0,0.0,0.0,1,hotel,hotel
1146,1.0,0.25,0.25,1,site,1.0,0.5,0.5,1,five,side
1147,0.0,0.0,0.0,1,if you destroy confidence in banks you do something to the economy he said,0.0,0.0,0.0,1,if you destroy confidence in banks you do something to the economy he said,if you destroy confidence in banks you do something to the economy he said
1148,0.0,0.0,0.0,1,we have often urged him to walk more and smoke less,0.0,0.0,0.0,1,we have often urged him to walk more and smoke less,we have often urged him to walk more and smoke less
1149,3.0,3.5,3.6,1,bitter bitter bitter bitter,1.0,0.16666666666666666,0.2,1,better,bitter
1150,0.75,0.5714285714285714,0.5454545454545454,1,she wanted,0.5,0.2857142857142857,0.2727272727272727,1,she wanna she,she wore a she
1151,1.0,1.0,1.0,1,tailboard,1.0,1.0,1.1666666666666667,1,tailoring,trouble
1152,1.0,0.75,0.5,1,hope,1.0,0.75,0.5,1,hope,harp
1153,2.0,1.0,1.5,1,bran bron,1.0,0.4,0.25,1,bron,brawn
1154,0.0,0.0,0.0,1,and,0.0,0.0,0.0,1,and,and
1155,1.0,1.25,1.3333333333333333,1,loop loop,1.0,1.0,1.0,0,,loop
1156,1.0,1.0,1.0,1,hb,1.0,1.0,1.0,1,hb,i looked up and noticed two old men
1157,1.0,0.75,0.75,1,but,1.0,0.75,0.75,1,but,spit
1158,0.125,0.125,0.1282051282051282,1,jane may earn more money by working,0.125,0.125,0.1282051282051282,1,jane may earn more money by working,jane may earn more money by working hard
1159,0.2,0.1111111111111111,0.12,1,the dad do academic bidding,0.2,0.1111111111111111,0.12,1,the dad do academic bidding,did dad do academic bidding
1160,1.0,0.5,0.4,1,breton,1.0,0.3333333333333333,0.6,1,better,bitten
1161,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,ship
1162,0.0,0.0,0.0,1,if you are losing water replace it immediately,0.0,0.0,0.0,1,if you are losing water replace it immediately,if you are losing water replace it immediately
1163,0.0,0.0,0.0,1,harp,0.0,0.0,0.0,1,harp,harp
1164,0.0,0.0,0.0,1,and,0.0,0.0,0.0,1,and,and
1165,1.0,1.5,1.25,1,alright,1.0,1.5,1.25,1,alright,harp
1166,0.16666666666666666,0.2857142857142857,0.16666666666666666,1,i was conscious all the time thought,0.0,0.0,0.0,1,i was conscious all the time,i was conscious all the time
1167,0.4,0.46875,0.42857142857142855,1,the box contained,0.6,0.53125,0.5,1,the bar contained,the box contained three sweaters
1168,0.0,0.0,0.0,1,harp,1.0,1.0,1.0,0,,harp
1169,1.0,1.0,1.0,0,,1.0,1.0,0.6666666666666666,1,two,coupe
1170,1.0,0.4,0.25,1,art,1.0,0.4,0.25,1,art,heart
1171,0.0,0.0,0.0,1,him,0.0,0.0,0.0,1,him,him
1172,1.0,1.0,1.0,0,,2.0,1.0,0.8571428571428571,1,at all,explore
1173,0.5,0.4507042253521127,0.46875,1,giving those who observe him pronounced,0.5,0.4507042253521127,0.46875,1,giving those who observe him pronounced,giving those who observe him a pronounced feeling of the utmost respect
1174,0.0,0.0,0.0,1,and,1.0,1.0,1.0,1,m,and
1175,0.16666666666666666,0.030303030303030304,0.03125,1,the dolphin swam around our boat,0.16666666666666666,0.030303030303030304,0.03125,1,the dolphin swam around our boat,the dolphins swam around our boat
1176,0.9090909090909091,0.7254901960784313,0.7446808510638298,1,the head went off to the inst,0.9090909090909091,0.7254901960784313,0.7872340425531915,1,then i went off to the inst,we have often urged him to walk more and smoke less
1177,1.0,1.0,1.0,0,,1.0,0.8,0.6666666666666666,1,eight,sheet
1178,0.0,0.0,0.0,1,carl lives in a lively home,0.0,0.0,0.0,1,carl lives in a lively home,carl lives in a lively home
1179,1.0,0.2,0.0,1,pryor,0.0,0.0,0.0,1,prior,prior
1180,1.0,1.0,1.0,0,,1.0,0.6666666666666666,1.0,1,eight,league
1181,0.0,0.0,0.0,1,start,1.0,0.4,0.4,1,stri,start
1182,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,lip
1183,0.0,0.0,0.0,1,tread,0.0,0.0,0.0,1,tread,tread
1184,1.0,0.75,0.5,1,me,1.0,0.75,0.5,1,me,knee
1185,1.0,0.75,0.6666666666666666,1,breed,1.0,1.0,0.6666666666666666,1,eight,beat
1186,2.0,2.0,1.5,1,dumb dumb,0.0,0.0,0.0,1,down,down
1187,0.0,0.0,0.0,1,blow,1.0,1.0,1.0,0,,blow
1188,1.0,0.5,0.25,1,four,1.0,0.5,0.25,1,four,form
1189,0.0,0.0,0.0,1,torn,1.0,1.0,1.0,0,,torn
1190,0.8333333333333334,0.75,0.8125,1,she won the,0.8333333333333334,0.7222222222222222,0.78125,1,she was won,she wore warm fleecy woolen overalls
1191,2.0,0.6666666666666666,0.8,1,take a,2.0,1.1666666666666667,1.2,1,take good,ticker
1192,0.0,0.0,0.0,1,six,0.0,0.0,0.0,1,six,six
1193,1.0,1.0,1.0,1,rig rake,1.0,1.25,0.5,1,eight,rake
1194,1.0,1.0,1.0,0,,1.0,0.2,0.25,1,rock,rocks
1195,0.0,0.0,0.0,1,please open the window quickly,0.0,0.0,0.0,1,please open the window quickly,please open the window quickly
1196,1.0,1.25,1.25,1,dark dark,0.0,0.0,0.0,1,dark,dark
1197,1.0,0.25,0.0,1,dear,1.0,0.25,0.0,1,dear,deer
1198,0.0,0.0,0.0,1,troop,1.0,0.6,0.25,1,true,troop
1199,1.0,0.6,0.6666666666666666,1,right,1.0,0.6,0.6666666666666666,1,right,thigh
1200,1.0,0.75,0.75,1,death,1.0,1.25,1.0,1,theft,dark
1201,1.0,1.0,1.0,0,,2.0,0.8333333333333334,0.75,1,movie at,juliet
1202,1.0,0.8,0.0,1,right,1.0,0.8,0.0,1,right,write
1203,0.5,0.23636363636363636,0.19230769230769232,1,adequate mandates compliance with the fifteen regulations,0.5,0.23636363636363636,0.19230769230769232,1,adequate mandates compliance with the fifteen regulations,etiquette mandates compliance with existing regulations
1204,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,park
1205,0.0,0.0,0.0,1,single,0.0,0.0,0.0,1,single,single
1206,1.0,0.5,0.5,1,life,0.0,0.0,0.0,1,nice,nice
1207,1.0,1.0,1.0,1,and,1.0,1.0,1.0,1,and,eight
1208,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,dark
1209,0.8,0.5882352941176471,0.6363636363636364,1,the island unbeliem,0.8,0.7058823529411765,0.7272727272727273,1,the island,the islands are sparsely populated
1210,1.0,0.8787878787878788,0.84375,1,murder,1.0,0.9090909090909091,0.90625,1,murray,mother sews yellow gingham aprons
1211,1.0,0.75,0.25,1,wait,1.0,1.0,1.0,1,three,fate
1212,0.5714285714285714,0.5121951219512195,0.47619047619047616,1,it eventually became,0.5714285714285714,0.5121951219512195,0.47619047619047616,1,it eventually became,it eventually became a rather proud claim
1213,0.7142857142857143,0.7435897435897436,0.75,1,he is really,0.7142857142857143,0.7435897435897436,0.75,1,he is really,well he is nearly ninetythree years old
1214,1.0,0.8,0.75,1,six,1.0,0.8,0.75,1,six,sleep
1215,0.5,0.6388888888888888,0.65625,1,she wore warm,0.5,0.6388888888888888,0.65625,1,she wore warm,she wore warm fleecy woolen overalls
1216,0.0,0.0,0.0,1,tip,0.0,0.0,0.0,1,tip,tip
1217,0.2,0.26666666666666666,0.3333333333333333,1,he wrapped the package,0.2,0.26666666666666666,0.3333333333333333,1,he wrapped the package,he wrapped the package hastily
1218,1.0,1.2,0.75,1,alright,1.0,0.8,0.5,1,bye,white
1219,0.8,0.5588235294117647,0.6060606060606061,1,the island island,0.8,0.5588235294117647,0.6060606060606061,1,the island island,the islands are sparsely populated
1220,1.0,1.0,0.8,1,two,1.0,1.0,0.8,1,two,chair
1221,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,beat
1222,1.0,1.0,1.0,0,,1.0,0.75,0.75,1,hey,harp
1223,1.0,0.2857142857142857,0.0,1,charley,1.0,0.8571428571428571,0.42857142857142855,1,surely,charlie
1224,1.0,1.0,1.0,0,,1.0,1.0,1.0,1,oh,up
1225,1.0,0.8,0.4,1,great,1.0,0.8,0.4,1,great,trade
1226,0.0,0.0,0.0,1,dress,0.0,0.0,0.0,1,dress,dress
1227,0.6,0.5476190476190477,0.5609756097560976,1,dont ask me to care,0.6,0.5476190476190477,0.5609756097560976,1,dont ask me to care,dont ask me to carry an oily rag like that
1228,0.8,0.8620689655172413,0.88,1,oh good,0.8,0.8620689655172413,0.88,1,oh good,a good attitude is unbeatable
1229,0.0,0.0,0.0,1,bit,0.0,0.0,0.0,1,bit,bit
1230,1.0,0.75,1.0,1,sound,1.0,1.0,1.0,1,seven,said
1231,0.0,0.0,0.0,1,range,0.0,0.0,0.0,1,range,range
1232,0.0,0.0,0.0,1,up,1.0,1.0,1.0,0,,up
1233,0.0,0.0,0.0,1,pad,0.0,0.0,0.0,1,pad,pad
1234,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,pat
1235,0.2857142857142857,0.20833333333333334,0.13793103448275862,1,i just tried to do my best i,0.14285714285714285,0.125,0.034482758620689655,1,i just tried to do my best,i just try to do my best
1236,1.0,0.6666666666666666,0.6666666666666666,1,but,1.0,1.6666666666666667,1.3333333333333333,1,right,bad
1237,0.0,0.0,0.0,1,trait,1.0,0.8,0.8,1,three,trait
1238,1.0,1.3333333333333333,1.3333333333333333,1,dug dug,1.0,0.3333333333333333,0.0,1,doug,dug
1239,0.0,0.0,0.0,1,right,0.0,0.0,0.0,1,right,right
1240,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,pay
1241,0.25,0.43333333333333335,0.38461538461538464,1,only lawyers love millionaires millionaires,0.0,0.0,0.0,1,only lawyers love millionaires,only lawyers love millionaires
1242,1.0,0.5,0.4,1,im,2.0,0.75,0.8,1,i am,lima
1243,1.0,0.6,0.6,1,truth,1.0,0.6,0.8,1,three,trace
1244,0.0,0.0,0.0,1,rich,0.0,0.0,0.0,1,rich,rich
1245,1.0,1.0,1.0,0,,1.0,1.0,0.6666666666666666,1,eight,bit
1246,1.0,0.7241379310344828,0.6206896551724138,1,you minded deborah,1.0,0.7241379310344828,0.6206896551724138,1,you minded deborah,usually minus several buttons
1247,0.14285714285714285,0.041666666666666664,0.043478260869565216,1,it was a good wind for us,0.14285714285714285,0.041666666666666664,0.043478260869565216,1,it was a good wind for us,it was a good win for us
1248,1.0,0.6,0.5,1,stoop,1.0,0.8,1.0,1,that,stick
1249,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,slip
1250,1.0,0.5,0.25,1,fi,0.0,0.0,0.0,1,five,five
1251,0.5,0.3448275862068966,0.375,1,there is a tree house,0.5,0.3448275862068966,0.375,1,there is a tree house,there is a treehouse up above
1252,1.0,1.0,1.0,0,,1.0,0.8,1.25,1,zero,floor
1253,0.6666666666666666,0.4827586206896552,0.52,1,when all i failed,1.0,0.6896551724137931,0.76,1,my knowledge failed,when all else fails use force
1254,0.0,0.0,0.0,1,before thursdays exam review every formula,0.0,0.0,0.0,1,before thursdays exam review every formula,before thursdays exam review every formula
1255,1.0,0.2857142857142857,0.6,1,siding,0.0,0.0,0.0,1,sitting,sitting
1256,1.0,1.3333333333333333,1.0,1,right,1.0,1.3333333333333333,1.0,1,right,red
1257,0.16666666666666666,0.14285714285714285,0.16666666666666666,1,i was conscious all the time but,0.0,0.0,0.0,1,i was conscious all the time,i was conscious all the time
1258,1.0,0.8,0.5,1,new,1.0,0.6,0.75,1,no,snoop
1259,0.8888888888888888,0.8571428571428571,0.8541666666666666,1,himself,0.6666666666666666,0.7346938775510204,0.7291666666666666,1,he himself in,he dresses himself in an ancient black frock coat
1260,1.0,0.3333333333333333,0.3333333333333333,1,but,1.0,1.6666666666666667,1.0,1,marked,mut
1261,0.8333333333333334,0.6578947368421053,0.7027027027027027,1,one vile indeed desire to,0.8333333333333334,0.6578947368421053,0.6756756756756757,1,one violent desire to,one validated acts of school districts
1262,0.0,0.0,0.0,1,yes,1.0,0.6666666666666666,0.6666666666666666,1,yeah,yes
1263,0.375,0.07692307692307693,0.06976744186046512,1,night after night they receive annoying phoncals,0.125,0.019230769230769232,0.023255813953488372,1,night after night they receive annoying phone calls,night after night they received annoying phone calls
1264,0.0,0.0,0.0,1,said,1.0,1.0,1.0,1,seven,said
1265,0.0,0.0,0.0,1,i can,1.0,1.0,1.0,0,,i can
1266,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,vat
1267,0.6666666666666666,0.5471698113207547,0.56,1,he slowly takes a shelf work,0.5,0.4716981132075472,0.48,1,he slowly takes a short walk,he slowly takes a short walk in the open air each day
1268,0.0,0.0,0.0,1,double,0.0,0.0,0.0,1,double,double
1269,1.0,1.3333333333333333,1.3333333333333333,1,bit bit,1.0,0.3333333333333333,0.3333333333333333,1,bet,bit
1270,1.0,0.75,1.3333333333333333,1,lord,1.0,0.5,0.0,1,route,root
1271,1.0,0.8,0.0,1,right,1.0,0.8,0.0,1,right,write
1272,1.0,1.0,1.0,0,,0.0,0.0,0.0,1,go,go
1273,1.0,0.5,0.5,1,slow,1.0,1.0,1.0,0,,slip
1274,1.0,0.8,0.8,1,three,1.0,1.0,1.0,0,,trait
1275,0.0,0.0,0.0,1,down,0.0,0.0,0.0,1,down,down
1276,3.0,1.8,2.25,1,slight no oar,2.0,1.6,2.0,1,slight now,floor
1277,0.5,0.48717948717948717,0.5277777777777778,1,a long flowing beard,0.5,0.48717948717948717,0.5277777777777778,1,a long flowing beard,a long flowing beard clings to his chin
1278,0.0,0.0,0.0,1,nothing is as offensive as innocence,0.0,0.0,0.0,1,nothing is as offensive as innocence,nothing is as offensive as innocence
1279,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,tear
1280,0.0,0.0,0.0,1,wicker,1.0,0.3333333333333333,0.4,1,worker,wicker
1281,1.0,0.4,0.0,1,which,1.0,0.4,0.0,1,which,witch
1282,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,their house is grey and white
1283,1.0,0.75,0.75,1,one,1.0,0.75,0.75,1,one,horn
1284,0.0,0.0,0.0,1,bit,1.0,1.3333333333333333,0.6666666666666666,1,beard,bit
1285,1.0,1.0,1.0,0,,1.0,0.2,0.25,1,right,light
1286,0.0,0.0,0.0,1,trespassers can be prosecuted and fined,0.0,0.0,0.0,1,trespassers can be prosecuted and fined,trespassers can be prosecuted and fined
1287,0.7142857142857143,0.6153846153846154,0.6756756756756757,1,i the big bed wont be,1.0,0.7948717948717948,0.8108108108108109,1,ignate probably,all the big baseball players get traded
1288,0.0,0.0,0.0,1,yes,0.0,0.0,0.0,1,yes,yes
1289,2.0,3.0,1.3333333333333333,1,eight eight,1.0,1.6666666666666667,0.0,1,eight,ate
1290,4.0,2.6,2.2,1,the park the park,1.0,1.0,1.0,0,,spark
1291,1.0,0.75,0.3333333333333333,1,say,1.0,1.25,1.0,1,three,sigh
1292,0.0,0.0,0.0,1,warm,1.0,1.0,1.0,0,,warm
1293,1.0,0.3333333333333333,0.3333333333333333,1,but,1.0,0.3333333333333333,0.3333333333333333,1,but,bat
1294,1.0,1.0,1.0,1,man,2.0,1.25,1.0,1,man ah,beta
1295,1.0,1.25,1.3333333333333333,1,meat meat,0.0,0.0,0.0,1,meat,meat
1296,2.0,1.1666666666666667,1.1666666666666667,1,oh hello,2.0,1.5,1.3333333333333333,1,oh philip,select
1297,1.0,1.0,0.5,1,derrick,1.0,0.75,0.75,1,do,dark
1298,1.0,0.5,0.6666666666666666,1,which,0.0,0.0,0.0,1,wish,wish
1299,1.0,0.75,0.6666666666666666,1,good,1.0,1.5,1.6666666666666667,1,correct,dead
1300,1.0,1.0,1.0,0,,1.0,0.5,1.0,1,six,suit
1301,0.08333333333333333,0.056338028169014086,0.04285714285714286,1,nothing has been done yet to take advantage of enabling legislation,0.08333333333333333,0.056338028169014086,0.04285714285714286,1,nothing has been done yet to take advantage of enabling legislation,nothing has been done yet to take advantage of the enabling legislation
1302,0.5,0.4482758620689655,0.4716981132075472,1,except in the winter when the oz,0.5,0.4482758620689655,0.4716981132075472,1,except in the winter when the os,except in the winter when the ooze or snow or ice prevents
1303,1.0,1.25,1.25,1,corn corn,0.0,0.0,0.0,1,corn,corn
1304,1.0,1.0,1.0,0,,1.0,1.25,1.0,1,three,sway
1305,0.0,0.0,0.0,1,no,0.0,0.0,0.0,1,no,no
1306,2.0,1.0,1.3333333333333333,1,no no,1.0,0.5,0.0,1,no,know
1307,0.0,0.0,0.0,1,witty,1.0,0.2,0.25,1,wetty,witty
1308,1.0,0.25,0.25,1,form,1.0,0.75,0.75,1,fine,farm
1309,1.0,1.0,1.0,0,,1.0,1.3333333333333333,1.0,1,yeah,lip
1310,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,torn
1311,1.0,1.0,1.0,0,,1.0,0.3333333333333333,0.3333333333333333,1,hem,him
1312,0.0,0.0,0.0,1,yes,0.0,0.0,0.0,1,yes,yes
1313,1.0,1.0,1.0,0,,1.0,0.5,1.0,1,yeah,hear
1314,0.0,0.0,0.0,1,tile,1.0,0.75,0.75,1,tayo,tile
1315,1.0,1.0,1.0,0,,1.0,0.6,0.5,1,two,troop
1316,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,usually minus several buttons
1317,0.0,0.0,0.0,1,four,0.0,0.0,0.0,1,four,four
1318,1.0,0.3333333333333333,0.3333333333333333,1,but,1.0,0.3333333333333333,0.3333333333333333,1,but,bat
1319,0.125,0.05128205128205128,0.027777777777777776,1,youll be better off taking a cold shower,0.125,0.05128205128205128,0.027777777777777776,1,youll be better off taking a cold shower,youd be better off taking a cold shower
1320,0.0,0.0,0.0,1,harp,0.0,0.0,0.0,1,harp,harp
1321,1.0,1.6666666666666667,0.0,1,eight,1.0,1.6666666666666667,0.0,1,eight,ate
1322,1.0,0.6,0.5,1,soup,1.0,1.0,1.0,0,,troop
1323,1.0,1.5,1.0,1,ill,1.0,0.5,0.5,1,uh,up
1324,1.0,1.0,1.3333333333333333,1,faint,1.0,1.0,1.0,0,,beat
1325,0.8333333333333334,0.7916666666666666,0.8333333333333334,1,get ay,1.0,1.0,1.0,0,,get a calico cat to keep
1326,1.0,0.75,1.0,1,late,0.0,0.0,0.0,1,lead,lead
1327,1.0,1.0,1.3333333333333333,1,pilot,1.0,0.3333333333333333,0.6666666666666666,1,part,pat
1328,0.0,0.0,0.0,1,the box contained three sweaters,0.0,0.0,0.0,1,the box contained three sweaters,the box contained three sweaters
1329,0.0,0.0,0.0,1,ship,1.0,0.75,0.6666666666666666,1,yup,ship
1330,1.0,0.3333333333333333,0.3333333333333333,1,fit,1.0,0.3333333333333333,0.3333333333333333,1,fit,pit
1331,0.0,0.0,0.0,1,i have had my bell rung,0.0,0.0,0.0,1,i have had my bell rung,i have had my bell rung
1332,1.0,0.6,0.6,1,douda,1.0,0.8,0.6,1,doubt,delta
1333,1.0,0.7058823529411765,0.7058823529411765,1,egypt will volunteer,1.0,0.6470588235294118,0.6470588235294118,1,egypt will volunteer dig,each one volunteered to jump first
1334,0.0,0.0,0.0,1,league,0.0,0.0,0.0,1,league,league
1335,0.0,0.0,0.0,1,gadget,1.0,0.5,0.5714285714285714,1,diet,gadget
1336,0.8181818181818182,0.7254901960784313,0.7872340425531915,1,we have already,0.8181818181818182,0.7254901960784313,0.7872340425531915,1,we have already,we have often urged him to walk more and smoke less
1337,0.8333333333333334,0.5517241379310345,0.52,1,the health is great,0.8333333333333334,0.5517241379310345,0.52,1,the health is great,their house is grey and white
1338,0.3333333333333333,0.19444444444444445,0.1875,1,she wore warm fleathy brown overalls,0.3333333333333333,0.19444444444444445,0.21875,1,she wore warm flazy brown overalls,she wore warm fleecy woolen overalls
1339,1.0,1.0,1.0,0,,1.0,0.25,0.3333333333333333,1,block,lock
1340,1.0,1.0,0.3333333333333333,1,there,1.0,1.0,0.3333333333333333,1,there,lair
1341,1.0,0.75,0.3333333333333333,1,shy,1.0,1.0,1.0,0,,sigh
1342,2.0,1.0,2.6666666666666665,1,right right,1.0,0.5714285714285714,1.0,1,right,thought
1343,1.0,1.3333333333333333,1.0,1,daard,1.0,1.6666666666666667,1.3333333333333333,1,third,dug
1344,1.0,1.1428571428571428,1.1428571428571428,1,charley charlie,0.0,0.0,0.0,1,charlie,charlie
1345,1.0,1.0,1.0,1,seven,1.0,1.0,1.25,1,zero,slay
1346,1.0,1.0,1.0,0,,2.0,0.625,0.4444444444444444,1,no very,november
1347,0.25,0.14285714285714285,0.18181818181818182,1,she wore up she,0.5,0.42857142857142855,0.5454545454545454,1,she wander up she,she wore a she
1348,1.0,1.25,0.3333333333333333,1,naught,1.0,0.5,0.6666666666666666,1,no,knot
1349,1.0,1.2,1.2,1,delta delta,0.0,0.0,0.0,1,delta,delta
1350,1.0,1.25,1.0,1,three,1.0,1.25,1.0,1,three,spit
1351,3.0,2.3333333333333335,2.2857142857142856,1,gagnon gagne gagne,1.0,0.6666666666666666,0.7142857142857143,1,gan,gadget
1352,0.0,0.0,0.0,1,i looked up and noticed two old men,0.0,0.0,0.0,1,i looked up and noticed two old men,i looked up and noticed two old men
1353,0.8888888888888888,0.9302325581395349,0.9111111111111111,1,fox,0.8888888888888888,0.9302325581395349,0.9111111111111111,1,fox,the quick brown fox jumps over the lazy dog
1354,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,she had your dark suit in greasy wash water all year
1355,0.0,0.0,0.0,1,sticks,0.0,0.0,0.0,1,sticks,sticks
1356,1.0,0.5,0.5,1,finger,0.0,0.0,0.0,1,single,single
1357,1.0,1.0,0.8,1,one,1.0,1.0,0.8,1,one,swarm
1358,1.0,0.6666666666666666,0.6666666666666666,1,m,1.0,0.6666666666666666,0.6666666666666666,1,m,him
