,in_wers,in_cers,in_pers,in_status,in_texts,new_wers,new_cers,new_pers,new_status,new_texts,refs
1174,1.0,0.6666666666666666,0.6666666666666666,1,hey,1.0,0.3333333333333333,0.6666666666666666,1,ha,had
1175,2.0,1.2,1.2,1,car lam,1.0,0.8,0.8,1,car,clown
1176,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,newfound
1177,1.0,1.0,1.0,1,four,1.0,1.0,1.0,1,four,hulk
1178,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,my
1179,1.0,1.0,1.3333333333333333,1,same,1.0,1.0,1.0,0,,than
1180,2.0,1.1428571428571428,1.3333333333333333,1,take out,2.0,1.1428571428571428,1.3333333333333333,1,take out,giggled
1181,1.0,0.8,0.7777777777777778,1,cant,1.0,0.8,0.7777777777777778,1,cant,convulsion
1182,1.0,1.25,1.6666666666666667,1,hello,1.0,1.0,1.0,0,,more
1183,0.0,0.0,0.0,1,and,0.0,0.0,0.0,1,and,and
1184,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,zulu
1185,0.0,0.0,0.0,1,five,0.0,0.0,0.0,1,five,five
1186,1.0,1.0,1.0,1,yeah,1.0,1.0,1.0,1,yeah,get
1187,1.0,2.0,1.6666666666666667,1,alright,1.0,2.0,1.6666666666666667,1,alright,oil
1188,1.0,1.25,1.25,1,seven,1.0,0.75,0.75,1,four,from
1189,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,we
1190,2.0,1.1111111111111112,1.0,1,poor chuckle,1.0,0.8888888888888888,0.8888888888888888,1,porch,berserker
1191,1.0,0.8571428571428571,0.8888888888888888,1,each,1.0,1.0,1.0,0,,pajamas
1192,1.0,1.0,1.0,0,,1.0,0.75,0.8,1,one,find
1193,1.0,0.6,0.6,1,dead,1.0,1.0,1.0,0,,delta
1194,1.0,1.0,1.0,0,,1.0,0.6,0.8,1,wait,which
1195,1.0,0.75,1.0,1,oh,1.0,0.75,1.0,1,oh,word
1196,1.0,1.0,1.0,0,,2.0,0.5,0.8,1,fat ya,fathom
1197,1.0,1.0,1.0,1,no,1.0,1.0,1.0,1,no,alt
1198,1.0,1.0,1.0,0,,0.0,0.0,0.0,1,six,six
1199,1.0,1.0,1.0,1,oh,1.0,1.0,1.0,1,oh,all
1200,2.0,2.0,2.3333333333333335,1,yes yes,1.0,0.6666666666666666,1.0,1,yes,his
1201,1.0,0.75,0.6666666666666666,1,what,1.0,0.75,1.0,1,yeah,were
1202,1.0,1.0,1.0,0,,1.0,1.0,1.0,1,mm,enter
1203,1.0,0.5,0.4,1,five,1.0,0.5,0.4,1,five,find
1204,1.0,1.0,1.0,1,no,1.0,1.0,1.0,1,no,were
1205,1.0,0.8181818181818182,0.8,1,can,1.0,0.7272727272727273,0.9,1,one,convenience
1206,1.0,0.6,0.6,1,peace,1.0,0.4,0.2,1,pace,paste
1207,2.0,1.0,1.0,1,not well,1.0,1.0,1.0,0,,number
1208,1.0,1.25,1.25,1,nine nine,0.0,0.0,0.0,1,nine,nine
1209,1.0,1.3333333333333333,1.0,1,hello,1.0,1.0,1.0,0,,how
1210,2.0,0.8,1.0,1,so the,1.0,1.0,1.0,1,so,thirtyfive
1211,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,him
1212,0.0,0.0,0.0,1,day,0.0,0.0,0.0,1,day,day
1213,0.0,0.0,0.0,1,jumping,1.0,0.7142857142857143,0.5,1,jamb,jumping
1214,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,more
1215,1.0,1.0,1.0,1,yes,1.0,1.0,1.0,0,,with
1216,1.0,1.0,1.0,0,,1.0,0.625,0.5714285714285714,1,chew,cheshire
1217,1.0,0.8181818181818182,0.9230769230769231,1,sha,1.0,0.9090909090909091,0.7692307692307693,1,jay,chambermaid
1218,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,browbeat
1219,2.0,0.8333333333333334,0.8,1,see one,2.0,0.8333333333333334,0.6,1,c wa,sierra
1220,1.0,1.0,0.3333333333333333,1,fi,1.0,1.0,0.3333333333333333,1,hi,by
1221,0.0,0.0,0.0,1,may,1.0,1.3333333333333333,1.0,1,nine,may
1222,1.0,0.125,0.16666666666666666,1,balloon,1.0,1.0,1.0,0,,balloons
1223,1.0,0.9,0.9,1,in,1.0,1.0,1.0,0,,endowments
1224,2.0,1.4,1.0,1,tell me,2.0,1.4,1.0,1,tell me,dowry
1225,1.0,1.0,1.0,0,,1.0,0.8333333333333334,0.8,1,what,rabbit
1226,1.0,0.8888888888888888,0.5,1,show,1.0,1.0,1.0,0,,chauffeur
1227,2.0,1.1428571428571428,0.8888888888888888,1,wait for,2.0,1.1428571428571428,0.8888888888888888,1,wait for,refugee
1228,2.0,1.0,0.75,1,you not,3.0,1.2857142857142858,0.875,1,you not fun,uniform
1229,0.0,0.0,0.0,1,two,1.0,1.0,1.0,1,q,two
1230,1.0,0.9090909090909091,1.0,1,two,1.0,0.9090909090909091,1.0,1,two,needlepoint
1231,1.0,1.0,1.0,0,,1.0,0.8,1.3333333333333333,1,zero,their
1232,1.0,1.25,1.25,1,colon,1.0,1.25,1.25,1,colon,girl
1233,1.0,0.2,0.75,1,bath,1.0,1.0,1.0,0,,bathe
1234,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,an
1235,2.0,0.7692307692307693,0.8181818181818182,1,pro batch,1.0,0.6923076923076923,0.7272727272727273,1,provide,professionals
1236,2.0,1.0,0.75,1,cut twelve,1.0,1.0,1.0,0,,control
1237,1.0,0.6,0.2,1,indeed,1.0,0.6,0.6,1,and,india
1238,1.0,1.0,1.0,0,,1.0,0.75,1.0,1,oh,each
1239,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,cut
1240,1.0,0.5,0.7777777777777778,1,where,1.0,0.5,0.7777777777777778,1,where,coherent
1241,1.0,0.25,0.3333333333333333,1,three,1.0,0.25,0.3333333333333333,1,three,tree
1242,2.0,0.5454545454545454,0.5,1,well with,3.0,0.5454545454545454,0.375,1,well with all,wherewithal
1243,1.0,0.8181818181818182,0.7777777777777778,1,benton,1.0,0.7272727272727273,0.6666666666666666,1,banton,battlefield
1244,1.0,0.8888888888888888,0.8888888888888888,1,um,1.0,1.0,1.0,0,,homeopath
1245,2.0,0.5,0.8571428571428571,1,de month,2.0,0.5,0.8571428571428571,1,de month,demolish
1246,1.0,1.2,1.2,1,seven seven,0.0,0.0,0.0,1,seven,seven
1247,1.0,1.5,1.5,1,hey,1.0,1.0,1.0,0,,an
1248,1.0,1.0,1.0,0,,1.0,0.75,0.8,1,one,find
1249,1.0,0.8888888888888888,0.7142857142857143,1,but,2.0,0.8888888888888888,0.7142857142857143,1,but la,bloodshed
1250,1.0,1.0,1.0,0,,1.0,0.8,0.8,1,foam,first
1251,1.0,1.5,1.0,1,come,1.0,1.5,1.0,1,come,go
1252,1.0,1.0,1.0,0,,2.0,1.1666666666666667,0.6666666666666666,1,call back,quebec
1253,2.0,1.1428571428571428,1.1666666666666667,1,keep out,2.0,1.2857142857142858,1.5,1,take coat,giggled
1254,1.0,0.6666666666666666,1.0,1,ah,1.0,0.6666666666666666,1.0,1,ah,all
1255,1.0,1.0,1.0,1,um,1.0,1.0,1.0,1,um,appreciable
1256,2.0,1.0,1.0,1,sap fin,2.0,1.2,1.2,1,zap fin,seven
1257,3.0,1.0,0.9090909090909091,1,who we fear,1.0,1.0,1.0,0,,abbreviated
1258,1.0,0.5,1.0,1,three,1.0,1.0,1.0,0,,they
1259,1.0,1.0,1.0,0,,1.0,0.6,0.3333333333333333,1,good,could
1260,2.0,0.42857142857142855,0.5,1,so king,1.0,1.0,1.0,0,,choking
1261,1.0,1.0,1.0,0,,1.0,1.3333333333333333,1.5,1,four,the
1262,1.0,2.0,1.0,1,yeah,1.0,2.0,1.0,1,yeah,if
1263,2.0,4.0,2.5,1,hi hi,1.0,3.0,1.0,1,hey,i
1264,1.0,0.8333333333333334,0.8333333333333334,1,bad,1.0,0.8333333333333334,0.8333333333333334,1,bad,quebec
1265,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,could
1266,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,left
1267,2.0,0.8,1.2,1,i love,1.0,1.0,1.0,0,,aloft
1268,1.0,1.0,1.0,0,,2.0,0.7777777777777778,1.1666666666666667,1,mail then,moustache
1269,1.0,0.6666666666666666,0.6666666666666666,1,ten,1.0,0.6666666666666666,0.6666666666666666,1,ten,tab
1270,1.0,1.0,1.0,1,x,1.0,1.0,1.0,1,x,shift
1271,1.0,0.75,0.8,1,four,1.0,0.75,0.8,1,four,find
1272,2.0,0.7272727272727273,0.6666666666666666,1,this part,2.0,0.8181818181818182,0.7777777777777778,1,this partly,displeasure
1273,1.0,0.5,0.75,1,mainly,1.0,0.5,0.75,1,main,many
1274,1.0,1.0,1.0,1,and,1.0,1.0,1.0,1,and,emilio
1275,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,than
1276,2.0,0.8,0.75,1,in what,1.0,0.9,0.875,1,what,irresolute
1277,1.0,1.0,1.0,0,,1.0,0.6666666666666666,0.8571428571428571,1,nine,nodule
1278,0.0,0.0,0.0,1,can,0.0,0.0,0.0,1,can,can
1279,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,whiskey
1280,1.0,0.75,0.7777777777777778,1,bad,1.0,1.0,1.0,0,,bachelor
1281,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,nevertheless
1282,1.0,1.0,1.0,0,,2.0,1.5,1.1666666666666667,1,phone call,finger
1283,1.0,0.7142857142857143,1.0,1,two,1.0,1.0,0.7142857142857143,1,q,cowboys
1284,2.0,1.75,1.2,1,sit warm,2.0,1.25,1.2,1,set one,zero
1285,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,many
1286,1.0,0.6666666666666666,0.6666666666666666,1,what,1.0,1.0,0.6666666666666666,1,one,was
1287,1.0,0.8888888888888888,0.8888888888888888,1,no,1.0,0.8888888888888888,0.8888888888888888,1,no,nuremberg
1288,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,to
1289,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,in
1290,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,green
1291,4.0,1.3333333333333333,1.625,1,mm staying in bank,1.0,1.0,1.0,0,,fayetteville
1292,1.0,0.8333333333333334,1.0,1,that,2.0,0.8333333333333334,0.6666666666666666,1,yes k,escape
1293,2.0,1.5,1.0,1,eight two,2.0,1.0,0.75,1,and two,into
1294,2.0,0.7142857142857143,0.5555555555555556,1,pot jay,3.0,1.7142857142857142,1.1111111111111112,1,hold that jay,protege
1295,1.0,0.7142857142857143,0.8,1,me,1.0,1.0,1.0,0,,massage
1296,1.0,1.0,1.0,0,,1.0,0.75,0.75,1,nine,made
1297,1.0,0.75,0.75,1,nine,1.0,0.75,0.75,1,nine,made
1298,1.0,0.2857142857142857,0.5,1,shocking,1.0,1.0,1.0,0,,choking
1299,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,powwow
1300,1.0,1.0,1.0,1,no,1.0,1.0,1.0,1,no,mike
1301,1.0,0.75,0.75,1,call,1.0,1.0,1.0,0,,golf
1302,1.0,0.25,0.4,1,five,1.0,0.25,0.4,1,five,fire
1303,2.0,0.5454545454545454,0.6,1,super failed,2.0,0.9090909090909091,0.9,1,zu pu,supervision
1304,1.0,0.7142857142857143,0.8,1,wait,1.0,1.0,1.0,0,,whiskey
1305,1.0,0.6666666666666666,0.6666666666666666,1,and,1.0,0.6666666666666666,0.6666666666666666,1,and,did
1306,1.0,0.7142857142857143,0.6,1,no,1.0,0.7142857142857143,0.6,1,no,annoyed
1307,1.0,1.0,1.0,0,,1.0,1.0,0.8333333333333334,1,one,upward
1308,2.0,0.8,0.6,1,dead ah,1.0,1.0,1.0,0,,delta
1309,0.0,0.0,0.0,1,what,0.0,0.0,0.0,1,what,what
1310,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,burrows
1311,1.0,1.6666666666666667,1.6666666666666667,1,seven,1.0,0.6666666666666666,0.6666666666666666,1,ten,tab
1312,1.0,1.0,1.0,0,,1.0,0.75,0.75,1,four,from
1313,2.0,1.5,1.5,1,how long,2.0,1.5,1.5,1,hold on,coil
1314,0.0,0.0,0.0,1,look,1.0,1.0,1.3333333333333333,1,hello,look
1315,1.0,0.5,0.6666666666666666,1,panta,1.0,0.6666666666666666,0.6666666666666666,1,bundle,banana
1316,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,ball
1317,0.0,0.0,0.0,1,how,1.0,1.0,1.0,0,,how
1318,2.0,1.0,1.4,1,and so,2.0,1.0,1.2,1,are so,bother
1319,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,equilibrium
1320,0.0,0.0,0.0,1,eight,0.0,0.0,0.0,1,eight,eight
1321,2.0,1.0,1.0,1,poor chug,2.0,0.8888888888888888,1.0,1,pork gong,berserker
1322,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,endowments
1323,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,ball
1324,1.0,1.0,1.0,1,oh,1.0,1.0,1.0,1,oh,her
1325,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,juliet
1326,1.0,1.0,1.0,0,,2.0,0.6666666666666666,0.8,1,two eight,toothache
1327,1.0,0.7272727272727273,0.7,1,bathroom,1.0,0.9090909090909091,0.9,1,ped,battlements
1328,0.0,0.0,0.0,1,golf,1.0,1.0,1.0,0,,golf
1329,1.0,0.75,1.0,1,no,1.0,0.75,1.0,1,no,look
1330,2.0,1.1666666666666667,1.0,1,oh what,2.0,1.1666666666666667,1.0,1,oh what,advice
1331,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,betook
1332,0.0,0.0,0.0,1,what,1.0,1.0,0.3333333333333333,1,one,what
1333,1.0,1.0,1.0,1,um,1.0,1.0,1.0,1,um,absolve
1334,1.0,0.8571428571428571,0.8333333333333334,1,so,1.0,1.0,1.0,0,,supreme
1335,1.0,2.0,1.5,1,eight,1.0,1.5,1.5,1,and,he
1336,1.0,0.75,0.6666666666666666,1,can,1.0,0.75,0.6666666666666666,1,can,catholic
1337,1.0,0.5,0.5,1,wow,1.0,1.0,1.0,0,,powwow
1338,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,copy
1339,2.0,2.0,1.0,1,sit wang,1.0,1.0,1.0,1,seven,zero
1340,2.0,0.6666666666666666,0.6666666666666666,1,and scape,1.0,0.8333333333333334,1.0,1,and,escape
1341,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,three
1342,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,control
1343,0.0,0.0,0.0,1,when,1.0,0.75,0.3333333333333333,1,one,when
1344,2.0,0.8571428571428571,0.8571428571428571,1,we sell,1.0,1.0,1.0,0,,resound
1345,1.0,1.0,1.0,0,,2.0,0.5714285714285714,0.6666666666666666,1,a new,avenues
1346,1.0,1.0,1.0,1,four,1.0,1.0,0.75,1,yeah,lamp
1347,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,were
1348,1.0,1.0,1.0,0,,1.0,0.6,0.3333333333333333,1,good,could
1349,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,each
1350,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,lima
1351,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,other
1352,1.0,0.5,1.0,1,oh,1.0,0.5,1.0,1,oh,or
1353,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,delete
1354,1.0,0.6666666666666666,0.6,1,zero,1.0,0.6666666666666666,0.6,1,zero,zipper
1355,1.0,0.6,0.3333333333333333,1,good,1.0,1.0,1.0,0,,could
1356,3.0,0.9,0.9,1,ah tan fix,3.0,0.9,0.9,1,hot pun fix,hypothesis
1357,1.0,1.0,1.0,1,oh,1.0,1.0,1.0,1,oh,alt
1358,1.0,0.8,0.7777777777777778,1,cant,1.0,0.8,0.7777777777777778,1,cant,convulsion
1359,0.0,0.0,0.0,1,six,1.0,1.0,1.0,0,,six
1360,0.0,0.0,0.0,1,down,1.0,1.0,1.0,1,thank,down
1361,1.0,0.8333333333333334,0.8333333333333334,1,well,1.0,0.6666666666666666,0.6666666666666666,1,now,powwow
1362,1.0,1.5,1.5,1,yes,1.0,1.5,1.5,1,yes,if
1363,0.0,0.0,0.0,1,when,1.0,0.75,0.3333333333333333,1,one,when
1364,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,to
1365,1.0,0.8333333333333334,0.8,1,yup,1.0,0.6666666666666666,0.8,1,ya,yankee
1366,1.0,1.0,0.6666666666666666,1,then,1.0,1.0,1.0,0,,get
1367,1.0,1.0,1.0,0,,1.0,1.0,0.5,1,you,do
1368,1.0,1.0,1.0,0,,1.0,0.6666666666666666,0.6666666666666666,1,oh,oil
1369,3.0,0.9,0.8888888888888888,1,up pant me,5.0,1.6,1.8888888888888888,1,up part for kate way,apothecary
1370,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,come
1371,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,india
1372,1.0,1.3333333333333333,0.6666666666666666,1,eight,1.0,1.0,1.0,0,,alt
1373,1.0,1.0,1.0,0,,1.0,1.0,1.0,1,seven,said
1374,1.0,0.8333333333333334,0.6,1,yeah,1.0,0.6666666666666666,0.8,1,ya,yankee
1375,1.0,0.8,0.7777777777777778,1,cant,1.0,0.8,0.7777777777777778,1,cant,convulsion
1376,1.0,0.8,0.8,1,us,1.0,1.0,1.0,0,,oscar
1377,1.0,1.0,1.0,0,,1.0,1.0,1.0,1,three,see
1378,1.0,0.7692307692307693,0.9166666666666666,1,seven,1.0,0.7692307692307693,0.9166666666666666,1,seven,southeasterly
1379,3.0,1.375,1.0,1,would you add,1.0,0.875,0.9,1,i,futurity
1380,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,get
1381,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,left
1382,1.0,0.7142857142857143,0.8333333333333334,1,correct,1.0,0.7142857142857143,0.8333333333333334,1,cor,command
1383,1.0,0.75,0.75,1,bank,1.0,1.0,1.0,0,,make
1384,1.0,1.0,1.0,0,,1.0,0.75,0.3333333333333333,1,one,when
1385,1.0,1.0,1.0,1,and,1.0,1.0,1.0,1,and,exploit
1386,1.0,0.7142857142857143,0.8,1,wait,1.0,1.0,1.0,0,,whiskey
1387,1.0,0.6,0.8333333333333334,1,can,2.0,0.8,0.8333333333333334,1,ten um,tango
1388,1.0,0.625,0.5555555555555556,1,wholly,1.0,1.0,1.0,0,,rolypoly
1389,1.0,0.3333333333333333,0.6666666666666666,1,no,1.0,0.3333333333333333,0.6666666666666666,1,no,not
1390,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,betook
1391,1.0,0.8,1.0,1,one,1.0,0.8,1.0,1,one,write
1392,1.0,0.75,1.0,1,fire,1.0,0.75,1.0,1,five,four
1393,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,of
1394,1.0,0.5,0.75,1,eh,1.0,1.0,1.0,1,at,echo
1395,1.0,1.0,1.0,1,yup,1.0,1.0,1.0,1,yeah,look
1396,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,other
1397,1.0,0.9090909090909091,1.0,1,two,1.0,0.9090909090909091,1.0,1,two,needlepoint
1398,1.0,1.0,1.0,1,one,1.0,1.0,1.0,0,,lima
1399,1.0,2.0,3.0,1,and,1.0,2.0,3.0,1,and,a
1400,2.0,1.0,1.0,1,and so,1.0,1.0,1.0,0,,pencil
1401,1.0,1.0,1.0,1,bak,1.0,1.0,1.0,1,bak,finger
1402,1.0,1.0,1.0,0,,1.0,0.3333333333333333,0.3333333333333333,1,victim,victor
1403,1.0,1.0,1.0,0,,1.0,1.0,1.0,1,one,call
1404,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,she
1405,0.0,0.0,0.0,1,may,1.0,1.0,1.0,0,,may
1406,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,there
1407,2.0,1.0,1.25,1,i saw,2.0,1.0,1.5,1,i so,other
1408,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,copy
1409,1.0,2.0,1.0,1,yeah,1.0,2.0,1.0,1,yeah,if
1410,1.0,1.0,0.6666666666666666,1,then,1.0,0.6666666666666666,0.6666666666666666,1,ten,get
1411,1.0,0.8,1.0,1,oh,1.0,1.0,1.0,1,wow,brush
1412,1.0,0.8888888888888888,0.8888888888888888,1,no,1.0,1.0,1.0,0,,nuremberg
1413,1.0,1.0,1.0,0,,0.0,0.0,0.0,1,day,day
1414,1.0,1.0,1.0,0,,1.0,1.0,1.0,1,ah,of
1415,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,alpha
1416,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,deluge
1417,2.0,0.8571428571428571,0.8888888888888888,1,and you,2.0,0.8571428571428571,0.8888888888888888,1,and you,unusual
1418,1.0,1.0,1.0,1,oh,1.0,1.0,1.0,1,oh,her
1419,1.0,1.0,0.75,1,h,1.0,1.0,1.0,1,eh,asia
1420,2.0,0.375,0.375,1,ah poach,1.0,0.75,1.0,1,ah,approach
1421,1.0,1.0,1.0,1,um,1.0,0.5,1.0,1,one,on
1422,1.0,0.8461538461538461,0.8333333333333334,1,in,1.0,0.8461538461538461,0.8333333333333334,1,in,inexhaustible
1423,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,browbeat
1424,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,use
1425,2.0,0.6363636363636364,0.8571428571428571,1,padlo shao,1.0,0.7272727272727273,0.8571428571428571,1,parlour,ploughshare
1426,1.0,0.8461538461538461,1.0,1,oh,1.0,0.8461538461538461,0.9166666666666666,1,but,autobiography
1427,1.0,1.0,1.0,0,,1.0,1.0,0.8333333333333334,1,one,reward
1428,1.0,1.0,1.0,0,,1.0,0.6666666666666666,0.6666666666666666,1,me,may
1429,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,frugality
1430,1.0,1.0,1.0,0,,1.0,1.0,1.0,1,two,could
1431,2.0,0.6666666666666666,0.6,1,see it,2.0,0.8333333333333334,1.4,1,six one,sierra
1432,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,browbeat
1433,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,see
1434,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,delete
1435,1.0,1.0,1.0,1,four,1.0,1.0,0.75,1,yeah,lamp
1436,1.0,0.8,0.8,1,well,1.0,0.8,0.8,1,well,broil
1437,1.0,0.6666666666666666,0.6666666666666666,1,mm,1.0,1.0,1.0,0,,him
1438,0.0,0.0,0.0,1,no,0.0,0.0,0.0,1,no,no
1439,1.0,0.6,1.0,1,yes,1.0,0.6,1.0,1,yes,these
1440,1.0,1.0,0.8333333333333334,1,cool,1.0,0.6666666666666666,0.6666666666666666,1,bet,quebec
1441,2.0,1.0,1.0,1,thank you,1.0,1.0,1.0,0,,fayetteville
1442,0.0,0.0,0.0,1,people,1.0,1.0,1.0,0,,people
1443,1.0,1.0,1.0,1,and,1.0,1.0,1.0,0,,in
1444,1.0,1.0,1.0,0,,1.0,1.0,0.5,1,two,you
1445,1.0,1.0,0.3333333333333333,1,hi,1.0,0.5,0.0,1,bye,by
1446,1.0,1.0,1.0,0,,1.0,0.875,0.625,1,fire,downward
1447,1.0,1.3333333333333333,1.0,1,right,1.0,1.3333333333333333,1.0,1,right,but
1448,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,sierra
1449,1.0,1.0,1.0,1,yeah,1.0,1.0,1.0,1,yeah,get
1450,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,been
1451,0.0,0.0,0.0,1,so,0.0,0.0,0.0,1,so,so
1452,1.0,1.0,1.0,0,,2.0,1.0,0.875,1,show four,joyful
1453,3.0,0.8181818181818182,0.8,1,sue for fair,2.0,0.5454545454545454,0.6,1,super failed,supervision
1454,3.0,0.6363636363636364,0.8,1,watch one man,1.0,0.8181818181818182,0.8,1,watch,washerwoman
1455,1.0,1.0,0.6666666666666666,1,then,1.0,1.0,1.0,0,,get
1456,1.0,2.0,3.0,1,and,1.0,2.0,3.0,1,and,a
1457,1.0,1.0,1.0,0,,1.0,1.0,1.0,1,at,echo
1458,1.0,0.7142857142857143,1.0,1,thats,1.0,0.7142857142857143,0.8,1,that,feather
1459,3.0,1.0,1.1,1,i change it,3.0,1.0,1.1,1,i change it,adjacent
1460,2.0,1.75,1.2,1,say well,2.0,1.75,1.0,1,say wah,zero
1461,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,zulu
1462,1.0,0.75,1.0,1,seven,1.0,1.0,1.0,0,,then
1463,1.0,2.0,1.0,1,yeah,1.0,2.0,1.0,1,yeah,it
1464,1.0,0.5714285714285714,0.75,1,ska,1.0,1.0,1.0,0,,skyward
1465,1.0,0.875,0.5714285714285714,1,karen,1.0,1.0,1.0,0,,scullion
1466,1.0,0.8,2.0,1,james,1.0,1.0,1.0,0,,these
1467,2.0,1.1428571428571428,1.6666666666666667,1,pink joan,1.0,1.0,1.0,0,,betroth
1468,1.0,0.8571428571428571,0.8333333333333334,1,ca,1.0,1.0,0.6666666666666666,1,k,cowhide
1469,1.0,1.0,1.0,1,yeah,1.0,1.0,1.0,1,yeah,them
1470,1.0,0.5,0.6666666666666666,1,yo,1.0,0.5,0.6666666666666666,1,yo,your
1471,1.0,0.8571428571428571,0.75,1,you,1.0,0.8571428571428571,0.75,1,you,uniform
1472,1.0,1.0,1.0,0,,1.0,1.0,0.6666666666666666,1,gone,go
1473,1.0,1.0,1.0,0,,1.0,0.75,0.75,1,lah,like
1474,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,sharpshooter
1475,1.0,1.0,1.0,1,sing,1.0,1.0,1.0,0,,three
1476,2.0,0.7777777777777778,0.625,1,back things,1.0,0.7777777777777778,0.75,1,thanks,backspace
1477,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,each
1478,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,backspace
1479,2.0,1.0,0.8333333333333334,1,pick up,3.0,1.0,0.8333333333333334,1,big out mm,beguile
1480,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,deluge
1481,1.0,0.6666666666666666,1.0,1,oh,1.0,1.0,1.0,0,,who
1482,1.0,1.0,1.0,0,,1.0,1.0,0.8333333333333334,1,one,upward
1483,1.0,0.5,0.375,1,baby,2.0,0.375,0.375,1,baby oh,babyhood
1484,1.0,1.0,1.5,1,so,1.0,1.3333333333333333,1.5,1,four,the
1485,1.0,0.6666666666666666,0.8,1,but,1.0,0.6666666666666666,0.8,1,but,blithe
1486,1.0,1.0,1.3333333333333333,1,dale,1.0,1.0,1.3333333333333333,1,dale,their
1487,1.0,1.0,1.0,1,saw,2.0,1.75,1.0,1,say wah,zero
1488,1.0,0.5,0.7777777777777778,1,where,1.0,0.875,0.7777777777777778,1,wait,coherent
1489,1.0,0.3333333333333333,0.3333333333333333,1,why,1.0,1.0,0.6666666666666666,1,one,way
1490,0.0,0.0,0.0,1,oh,0.0,0.0,0.0,1,oh,oh
1491,1.0,1.0,0.3333333333333333,1,you,1.0,1.0,1.0,0,,use
1492,3.0,0.8,0.9,1,ah pun fix,3.0,0.9,0.9,1,hot pun fix,hypothesis
1493,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,output
1494,3.0,0.8888888888888888,1.2857142857142858,1,but loud shout,2.0,0.8888888888888888,0.7142857142857143,1,but la,bloodshed
1495,1.0,0.875,0.5714285714285714,1,karen,2.0,0.75,0.8571428571428571,1,car len,scullion
1496,0.0,0.0,0.0,1,and,1.0,1.0,1.0,0,,and
1497,2.0,1.2857142857142858,1.8333333333333333,1,pink jones,1.0,1.0,1.0,0,,betroth
