,in_wers,in_cers,in_pers,in_texts,new_wers,new_cers,new_pers,new_texts,refs
713,1.0,0.6666666666666666,1.0,im,1.0,1.0,1.0,the,pit
714,1.0,0.8,0.8,so,1.0,0.4,0.6,swans,swarm
715,2.0,0.8,1.3333333333333333,s uh,2.0,0.8,1.3333333333333333,s uh,sheet
716,1.0,0.8,1.0,s,1.0,0.4,0.25,sward,swore
717,0.0,0.0,0.0,no,0.0,0.0,0.0,no,no
718,1.75,0.8275862068965517,0.896551724137931,he is a true poet and student,1.0,0.9655172413793104,0.9655172413793104,the,usually minus several buttons
719,1.0,1.0,1.0,the,1.0,1.0,1.0,,glow
720,1.0,1.0,1.0,the,1.0,1.0,0.6666666666666666,whips,rip
721,0.2857142857142857,0.18181818181818182,0.23529411764705882,everything went real smooth the serpents,0.2857142857142857,0.1590909090909091,0.17647058823529413,everything went real smooth the serpshead,everything went real smooth the sheriff said
722,1.0,1.0,0.3333333333333333,oh,1.0,2.5,1.0,umhmm,go
723,1.0,1.0,0.5,right,1.0,0.5,0.5,wait,raid
724,1.0,0.75,0.75,do,1.0,1.0,1.0,this,dark
725,1.0,0.8571428571428571,1.0,soon,1.0,1.0,1.0,s,forward
726,0.8181818181818182,0.7307692307692307,0.7111111111111111,she had to adopt him,1.0,0.9807692307692307,0.9777777777777777,s,she had your dark suit in greasy wash water all year
727,1.0,1.0,1.0,so,1.0,1.0,1.0,so,hill
728,1.0,0.8,0.8,s,0.0,0.0,0.0,seven,seven
729,0.125,0.030303030303030304,0.034482758620689655,swing your arms as high as you can,0.125,0.030303030303030304,0.034482758620689655,swing your arms as high as you can,swing your arm as high as you can
730,1.5,2.8,1.5,oh youre kidding,1.0,0.8,0.6666666666666666,im,i can
731,1.0,0.75,0.5,i,1.0,0.75,0.5,im,tile
732,1.0,1.0,1.0,i,1.0,1.0,1.0,im,bed
733,1.0,1.0,1.0,umhmm,1.0,1.0,1.0,yeah,coupe
734,1.0,1.0,1.3333333333333333,street,1.0,1.0,1.3333333333333333,sound,feed
735,1.0,1.0,0.5,sorry,1.0,1.0,0.5,sorry,cart
736,1.0,0.5,0.0,no,1.0,0.5,0.0,no,know
737,1.0,1.0,2.0,roman,1.0,1.0,1.0,s,league
738,1.0,1.0,1.3333333333333333,thank,1.0,0.5,1.0,yeah,beat
739,1.0,0.8,0.75,what,1.0,0.8,1.0,the,swore
740,1.0,1.0,1.0,umhmm,1.0,1.0,1.0,umhmm,blend
741,1.0,0.75,0.75,what,1.0,0.75,0.75,what,warm
742,1.0,1.0,1.0,umhmm,1.0,1.0,1.0,,hitting
743,1.0,0.8,1.0,no,1.0,1.2,1.0,blimey,storm
744,1.0,0.5,1.0,mr,1.0,1.0,1.0,s,mere
745,1.0,0.75,1.0,hiyo,1.0,1.0,1.0,s,tile
746,0.9166666666666666,0.9577464788732394,0.9714285714285714,the,1.0,0.9859154929577465,0.9857142857142858,umhmm,nothing has been done yet to take advantage of the enabling legislation
747,1.0,0.5,0.5,or,1.0,0.75,0.75,what,tort
748,1.0,1.0,1.0,oh,1.0,1.0,0.8571428571428571,yeah,jacket
749,1.0,1.25,1.0,umhmm,1.0,1.25,1.0,umhmm,goat
750,1.0,1.0,1.0,yeah,1.0,1.0,1.0,yeah,knew
751,1.0,1.3333333333333333,1.3333333333333333,right,1.0,1.6666666666666667,1.0,zzzzt,lip
752,1.0,0.9302325581395349,0.9736842105263158,the,1.0,0.9302325581395349,0.9736842105263158,the,you wished to know all about my grandfather
753,1.0,0.8461538461538461,0.8108108108108109,hes not going to leave,1.0,0.9487179487179487,0.972972972972973,im,aluminum silverware can often be flimsy
754,1.0,0.75,0.6666666666666666,yes,1.0,1.0,0.6666666666666666,s,bear
755,1.0,0.75,0.6666666666666666,so,1.0,0.75,0.6666666666666666,so,sell
756,1.0,0.75,1.0,yes,1.0,0.75,1.0,wait,weed
757,1.0,1.0,1.0,what,1.0,1.0,0.5,why,five
758,1.0,1.0,1.0,oh,1.0,1.0,1.3333333333333333,right,lick
759,1.0,1.0,0.8,s,1.0,0.8,1.0,yeah,delta
760,0.4,0.15625,0.10714285714285714,the box contain three spotters,0.0,0.0,0.0,the box contained three sweaters,the box contained three sweaters
761,1.0,0.7441860465116279,0.7692307692307693,all the ears are green,1.0,0.9767441860465116,0.9743589743589743,s,are your grades higher or lower than nancys
762,1.0,0.6666666666666666,1.0,s,1.0,0.6666666666666666,1.0,s,sip
763,1.0,1.75,1.25,hoophoop,1.0,0.75,0.75,oops,papa
764,1.0,1.0,1.0,im,2.0,1.0,0.8333333333333334,street bull,stubble
765,1.0,1.0,1.0,im,1.0,1.25,1.0,umhmm,part
766,2.0,1.4,2.0,she worked,2.0,0.8,1.6666666666666667,she won,shoot
767,1.0,0.6666666666666666,1.3333333333333333,jom,0.0,0.0,0.0,him,him
768,1.0,1.0,1.0,oh,1.0,1.0,1.0,so,pat
769,2.0,1.3333333333333333,1.2,shes not,1.0,1.0,1.0,s,ticker
770,1.0,0.782608695652174,0.75,weve all been,1.0,0.782608695652174,0.7,weve gotten,we bought a brown chair
771,1.0,0.5,0.4,im,1.0,1.0,0.8,lillian,lima
772,1.0,0.6,0.8,so,1.0,0.6,0.8,so,storm
773,1.0,0.5,1.3333333333333333,wait,1.0,1.0,1.0,were,lair
774,1.0,1.0,1.3333333333333333,okay,1.0,1.0,1.0,umhmm,whoop
775,0.875,0.9230769230769231,0.9459459459459459,the,0.875,0.9230769230769231,0.9459459459459459,the,i tried to tell people in the community
776,3.0,2.0,2.0,its a lie,1.0,1.0,0.75,s,area
777,1.0,1.25,1.0,theoria,0.0,0.0,0.0,area,area
778,0.9090909090909091,0.7884615384615384,0.8125,hes really tough,0.9090909090909091,0.8076923076923077,0.875,he reached,he really crucified him he nailed it for a yard loss
779,1.0,0.75,1.0,oh,1.0,1.0,1.0,school,boot
780,1.0,1.0,1.0,s,1.0,1.0,1.0,s,play
781,1.0,0.75,0.5,oh,1.0,0.75,1.0,the,echo
782,2.0,1.0,1.25,its a,1.0,1.0,1.0,umhmm,error
783,1.0,0.961038961038961,0.9868421052631579,the,1.0,0.7792207792207793,0.8552631578947368,see uh howd you get the button,it also provides for funds to clear slums and help colleges build dormitories
784,1.0,1.0,0.75,balls,1.0,0.75,0.5,galls,golf
785,0.0,0.0,0.0,sigh,1.0,0.75,0.3333333333333333,die,sigh
786,1.0,1.0,1.0,or,1.0,1.3333333333333333,2.5,okay,lee
787,1.0,1.0,1.5,im,1.0,1.0,1.0,oh,at
788,1.0,0.75,0.75,bones,1.0,0.75,0.75,bones,born
789,1.0,1.3333333333333333,1.0,right,1.0,1.0,1.0,the,pot
790,1.0,0.7575757575757576,0.84375,two dovewakes one,1.0,0.7272727272727273,0.75,to dove a swamp,the dolphins swam around our boat
791,0.8333333333333334,0.6388888888888888,0.625,she was born in toulouse france,1.0,0.9444444444444444,0.96875,the,she wore warm fleecy woolen overalls
792,1.0,1.0,1.0,what,1.0,0.75,0.5,wait,rave
793,1.0,0.8,1.0,holo,1.0,0.8,1.0,s,storm
794,1.0,1.0,1.0,the,1.0,0.6666666666666666,0.6666666666666666,said,bad
795,0.0,0.0,0.0,yes,0.0,0.0,0.0,yes,yes
796,1.0,0.6818181818181818,0.7647058823529411,every day one wheels,0.8571428571428571,0.6590909090909091,0.6470588235294118,every day one wheels the moon,everything went real smooth the sheriff said
797,1.0,0.9850746268656716,0.9692307692307692,im,1.0,0.9552238805970149,0.9538461538461539,one,when he speaks his voice is just a bit cracked and quivers a trifle
798,1.0,1.0,1.3333333333333333,right,1.0,1.0,1.3333333333333333,right,three
799,1.0,1.0,1.0,umhmm,1.0,0.2,0.25,right,sight
800,0.8571428571428571,0.9230769230769231,0.9428571428571428,the,0.8571428571428571,0.9230769230769231,0.9428571428571428,the,the misguided souls have lost their way
801,1.0,0.8,1.0,s,1.0,0.8,1.0,s,stick
802,1.0,1.0,1.0,,1.0,1.0,0.75,s,left
803,1.0,0.75,0.5,no,1.0,1.0,1.0,ms,blow
804,2.0,1.0,1.75,j o,0.0,0.0,0.0,down,down
805,1.0,0.7608695652173914,0.782608695652174,god find the way to be,1.0,0.9347826086956522,0.9565217391304348,the,grandfather likes to be modern in his language
806,1.0,0.75,1.0,s,1.0,0.75,1.0,s,sand
807,2.0,1.2,1.0,im sure,1.0,0.8,0.6,chinny,chair
808,1.0,1.3333333333333333,1.6666666666666667,okay,1.0,1.3333333333333333,1.0,yeah,tip
809,1.0,1.0,1.0,s,1.0,1.0,0.75,umhmm,form
810,1.0,0.9696969696969697,0.96875,uh,1.0,0.9696969696969697,0.96875,uh,mother sews yellow gingham aprons
811,1.0,0.8,1.0,school,1.0,0.8,1.5,slogan,floor
812,1.0,0.6666666666666666,0.8571428571428571,get,1.0,1.0,0.8571428571428571,yeah,jacket
813,0.8333333333333334,0.5517241379310345,0.6153846153846154,we sold host horse back,0.6666666666666666,0.3793103448275862,0.46153846153846156,we rode horse and horse but,we rode horseback to the farm
814,1.0,1.0,1.0,yeah,1.0,1.0,1.0,um,kitten
815,1.0,1.0,1.0,so,1.0,0.8,1.0,yeah,delta
816,1.0,1.0,1.0,s,1.0,1.0,1.0,s,beat
817,1.0,0.6666666666666666,1.0,oh,1.0,1.0,1.0,one,for
818,1.0,1.0,1.0,oh,1.0,1.0,1.0,oh,at
819,1.0,0.6666666666666666,0.6666666666666666,im,1.0,0.3333333333333333,0.3333333333333333,um,hum
820,1.0,0.4,0.6666666666666666,see,1.0,0.6,0.6666666666666666,suit,sheet
821,0.0,0.0,0.0,no,0.0,0.0,0.0,no,no
822,1.0,0.75,1.3333333333333333,zero,1.0,1.0,1.0,s,tear
823,1.0,0.25,0.3333333333333333,see,1.0,0.75,1.0,s,seed
824,1.0,0.8,0.75,school,0.0,0.0,0.0,store,store
825,1.0,0.75,0.3333333333333333,so,1.0,1.0,1.0,the,know
826,1.0,0.8,0.8,oh,1.0,0.8,0.8,oh,loyal
827,1.0,0.918918918918919,0.9428571428571428,the,2.0,0.8378378378378378,0.7428571428571429,the ultimate mission our minds are the best,those musicians harmonize marvelously
828,1.0,1.0,0.6666666666666666,yeah,1.0,0.6666666666666666,0.6666666666666666,what,fat
829,1.0,0.9411764705882353,0.9696969696969697,the,1.0,0.9411764705882353,0.9696969696969697,the,why yell or worry over silly items
830,1.0,1.0,1.0,im,1.0,1.0,1.0,oh,park
831,1.0,1.0,1.0,yeah,1.0,0.75,1.0,so,ship
832,0.0,0.0,0.0,zero,0.0,0.0,0.0,zero,zero
833,0.3333333333333333,0.1,0.1,i cant read,0.3333333333333333,0.1,0.1,i cant read,i can read
834,2.0,1.4,1.3333333333333333,im going,1.0,0.8,1.0,oops,hotel
835,1.0,0.8,1.0,no,1.0,1.0,1.0,the,group
836,1.0,0.8,1.0,oh,1.0,0.8,0.8,umhmm,storm
837,1.0,0.8,1.0,s,1.0,0.6,0.6,spun,spark
838,1.0,0.9411764705882353,0.9393939393939394,oh,1.2857142857142858,0.8823529411764706,0.9393939393939394,well im just gonna teach you what to do,both injuries were to the same leg
839,1.0,0.8,1.0,shes,1.0,0.4,0.4,sport,spark
840,1.0,1.0,1.0,income,1.0,0.6,0.5,angle,tango
841,1.0,1.0,1.25,okay,1.0,1.0,1.25,okay,hark
842,1.0,1.0,1.0,right,1.0,1.0,1.3333333333333333,please,read
843,1.0,0.5,1.3333333333333333,wait,2.0,1.25,1.3333333333333333,we are,lair
844,1.1666666666666667,0.6551724137931034,0.7916666666666666,so he did free out the poper,1.0,0.896551724137931,0.9166666666666666,the,there is a treehouse up above
845,1.0,0.75,1.3333333333333333,okay,1.0,0.75,1.3333333333333333,okay,leak
846,0.3076923076923077,0.2753623188405797,0.30303030303030304,each day he plays skillfully and with zest upon art,0.7692307692307693,0.463768115942029,0.45454545454545453,it was the first time hed played skillfully and with zest upon arms,twice each day he plays skillfully and with zest upon our small organ
847,1.0,1.0,1.0,,1.0,1.0,1.0,right,bird
848,1.0,0.75,1.6666666666666667,okay,1.0,1.0,1.3333333333333333,wait,read
849,1.0,0.6666666666666666,0.6666666666666666,but,1.0,1.0,1.0,the,bad
850,0.8333333333333334,0.55,0.5833333333333334,white sheep covered in cow leams,1.0,0.575,0.5277777777777778,white cap waved colourfully,whitecapped waves covered the entire bay
851,1.0,2.0,1.0,yeah,0.0,0.0,0.0,no,no
852,1.0,0.75,1.0,street,1.0,1.0,1.0,s,feet
853,1.0,1.0,1.0,the,1.0,1.0,1.0,s,pat
854,1.0,0.75,1.0,s,1.0,0.75,1.0,s,suit
855,2.0,0.8333333333333334,0.875,im not,1.0,1.0,1.0,yeah,juliet
856,1.0,1.0,1.0,umhmm,1.0,1.0,1.0,umhmm,sheet
857,1.0,0.7407407407407407,0.8148148148148148,im sorry he made a silly joke,1.0,0.9629629629629629,1.0,s,carl lives in a lively home
858,1.0,2.0,2.5,okay,1.0,2.0,1.0,yeah,up
859,1.0,0.6666666666666666,0.6666666666666666,im,1.0,1.0,1.0,no,hem
860,1.0,0.7142857142857143,0.8333333333333334,the,1.0,0.7142857142857143,0.8333333333333334,the,stubble
861,1.0,0.9622641509433962,0.96,oh,1.0,0.9811320754716981,1.0,uh,he slowly takes a short walk in the open air each day
862,1.0,1.75,3.0,oranges,1.0,0.75,0.6666666666666666,wings,wish
863,1.0,1.0,1.0,the,1.0,1.0,1.0,this,rock
864,1.0,0.75,1.0,no,1.0,0.75,0.6666666666666666,not,lock
865,1.0,1.0,1.0,umhmm,1.0,0.2,0.25,right,night
866,1.0,1.0,1.0,the,1.0,0.75,0.5,no,glow
867,1.0,1.3333333333333333,1.6666666666666667,okay,1.0,1.3333333333333333,1.0,yeah,bit
868,2.0,1.0,1.25,s one,1.0,0.75,1.0,s,slip
869,1.0,1.0,0.75,so,1.0,1.0,0.75,snow,city
870,1.0,0.9393939393939394,0.9629629629629629,the,1.0,0.9393939393939394,1.0,umhmm,where were you while we were away
871,1.0,0.75,1.0,s,1.0,0.75,1.0,s,slip
872,1.0,1.0,1.0,oh,1.0,1.0,0.6666666666666666,yeah,bat
873,1.0,0.75,1.0,no,1.0,0.75,1.0,no,torn
874,1.0,0.75,1.0,yeah,1.0,0.75,1.0,yeah,feed
875,1.0,0.6666666666666666,1.0,im,1.0,1.0,1.0,oh,bit
876,1.0,1.25,1.0,umhmm,1.0,0.75,1.0,the,rage
877,1.0,1.0,1.0,yeah,1.0,1.25,1.0,umhmm,fill
878,1.0,1.0,1.0,,1.0,0.8333333333333334,0.875,the,urgent
879,1.0,1.0,1.0,im,1.0,1.0,0.6666666666666666,yeah,fat
880,1.0,1.0,1.0,oh,1.0,1.0,1.25,okay,papa
881,1.0,1.3333333333333333,1.0,right,1.0,1.3333333333333333,1.0,right,red
882,1.0,0.7142857142857143,0.8,routing,1.0,0.7142857142857143,0.8,red,written
883,1.0,0.9069767441860465,0.8809523809523809,ambulance,1.0,0.9069767441860465,0.8809523809523809,ambulance,im willing to experiment for the first time
884,1.0,0.75,1.0,no,1.0,0.75,1.0,no,knew
885,1.0,0.6666666666666666,1.0,s,1.0,1.3333333333333333,0.6666666666666666,smear,sip
886,1.0,1.0,1.0,im,1.0,1.0,1.0,oh,heart
887,1.0,0.75,0.5,im,1.0,1.25,1.0,umhmm,pile
888,3.0,1.4,1.8,im a big,1.0,0.8,0.8,okay,trade
889,1.0,1.0,1.0,im,1.0,1.6666666666666667,1.0,umhmm,fat
890,1.0,0.9347826086956522,0.9565217391304348,the,1.0,0.9782608695652174,0.9565217391304348,i,grandfather likes to be modern in his language
891,1.0,1.0,1.0,m,1.0,0.25,0.0,not,knot
892,1.0,0.8,0.8,im,2.0,0.6,0.8,to win,train
893,1.0,0.75,1.0,the,1.0,1.25,1.5,slippery,side
894,0.0,0.0,0.0,he dressed himself in an ancient black frock coat,0.2222222222222222,0.04081632653061224,0.0425531914893617,he dressed himself in an ancient blackrock coat,he dressed himself in an ancient black frock coat
895,0.8888888888888888,0.5714285714285714,0.6458333333333334,he dressed his servant and then he,0.8888888888888888,0.7142857142857143,0.7291666666666666,he drew out the same soap and then i,he dresses himself in an ancient black frock coat
896,0.8,0.90625,0.9285714285714286,the,0.8,0.46875,0.39285714285714285,the parks contain twoweek sparkers,the box contained three sweaters
897,1.0,0.8,1.0,the,1.0,0.8,1.0,the,seeds
898,1.0,0.75,1.3333333333333333,okay,1.0,1.25,1.3333333333333333,right,leak
899,0.7142857142857143,0.625,0.6086956521739131,its possibly good for him,0.5714285714285714,0.5833333333333334,0.6086956521739131,he played a good win,it was a good win for us
900,0.3333333333333333,0.25806451612903225,0.2692307692307692,we gathered and showed on the beach,0.0,0.0,0.0,we gathered shells on the beach,we gathered shells on the beach
901,1.0,1.0,1.0,oh,1.0,1.0,1.0,the,park
902,1.1666666666666667,1.0,0.9047619047619048,you were whether thou or i was,0.8333333333333334,0.5833333333333334,0.6190476190476191,he was and now unrealized,he will allow a rare lie
903,0.6666666666666666,0.5,0.47619047619047616,you will not ever lie,0.16666666666666666,0.125,0.09523809523809523,you will allow a rare lie,he will allow a rare lie
904,1.0,1.0,1.0,s,1.0,0.8571428571428571,1.0,street,fitting
905,1.0,0.8,1.0,oh,1.0,0.6,0.75,so,store
906,1.0,0.75,1.0,im,1.0,0.75,0.75,but,city
907,1.0,0.8,0.8,squire,1.0,1.0,0.8,school,swarm
908,0.75,0.5,0.5,aroha why did you move the wall,0.875,0.96875,0.9666666666666667,a,a roll of wire lay near the wall
909,1.0,0.5,2.3333333333333335,sh,1.0,1.0,1.0,umhmm,ship
910,0.35714285714285715,0.3582089552238806,0.35384615384615387,when he speaks his voice is just a bit crowded,0.2857142857142857,0.16417910447761194,0.18461538461538463,when he speaks his voice is just a bit crocked and quivered,when he speaks his voice is just a bit cracked and quivers a trifle
911,1.0,0.8,0.6666666666666666,im,1.0,0.8,1.0,uh,thigh
912,0.0,0.0,0.0,she had your dark suit in greasy wash water all year,0.0,0.0,0.0,she had your dark suit in greasy wash water all year,she had your dark suit in greasy wash water all year
913,1.0,0.8,1.0,oh,1.0,0.8,1.4,w,witch
914,1.0,1.0,1.0,,1.0,1.25,1.0,umhmm,knot
915,0.125,0.030303030303030304,0.034482758620689655,swing your arms as high as you can,0.125,0.030303030303030304,0.034482758620689655,swing your arms as high as you can,swing your arm as high as you can
916,2.0,1.1666666666666667,1.0,shes not,1.0,0.8333333333333334,1.0,s,single
917,1.0,0.75,1.0,the,1.0,1.0,0.6666666666666666,s,tell
918,2.0,0.25,0.5,s way,2.0,0.25,0.5,s way,sway
919,1.0,1.0,1.0,,1.0,0.9850746268656716,0.9846153846153847,uh,when he speaks his voice is just a bit cracked and quivers a trifle
920,1.0,1.0,1.0,im,1.0,1.0,1.0,im,urgent
921,1.0,0.75,1.0,the,1.0,1.0,1.0,,hate
922,1.0,1.0,1.0,yeah,1.0,1.0,1.0,yeah,lick
923,1.0,0.75,0.6666666666666666,so,1.0,0.75,0.6666666666666666,so,sigh
924,1.0,1.0,0.6666666666666666,why,1.0,0.8,0.5,right,prior
925,3.0,1.3333333333333333,1.0,youll be up,2.0,0.8333333333333334,0.625,youll get,juliet
926,1.0,0.8,0.6,what,1.0,0.6,0.6,wilt,witch
927,0.5,0.3870967741935484,0.46153846153846156,weaknesses also on the beach,0.0,0.0,0.0,we gathered shells on the beach,we gathered shells on the beach
928,0.18181818181818182,0.1346153846153846,0.1111111111111111,she had her dark shoes in greasy wash water all year,0.2727272727272727,0.1346153846153846,0.08888888888888889,she had your dark shoes in greasy washingwater all year,she had your dark suit in greasy wash water all year
929,1.0,1.0,1.5,im,1.0,1.0,1.5,im,of
930,1.0,1.0,1.0,yeah,1.0,1.25,0.6666666666666666,sphere,fair
931,1.0,0.75,1.0,oh,1.0,1.0,1.0,the,born
932,1.0,1.0,1.0,no,1.0,0.75,1.0,s,slip
933,1.0,0.8333333333333334,1.0,the,1.0,1.0,1.0,what,jagged
934,1.0,0.75,0.7777777777777778,short,1.0,0.75,0.6666666666666666,sorry,sergeant
935,1.0,1.0,1.0,oh,1.0,1.0,0.75,s,race
936,0.8333333333333334,0.8928571428571429,0.9166666666666666,the,0.8333333333333334,0.9642857142857143,0.9166666666666666,i,i was conscious all the time
937,0.6666666666666666,0.625,0.5714285714285714,she is standing in my own,1.0,0.9166666666666666,0.9523809523809523,its,she is thinner than i am
938,1.0,0.6333333333333333,0.6666666666666666,he worked but did he speak,0.6,0.4,0.37037037037037035,he wrapped the packet he squeaked,he wrapped the package hastily
939,1.0,0.75,0.75,all,1.0,0.75,1.0,the,pile
940,1.5,0.9333333333333333,0.7931034482758621,its a small but it can take a while,0.0,0.0,0.0,students watched as he got out,students watched as he got out
941,1.0,0.5,0.6666666666666666,walsh,1.0,0.75,1.0,worse,wish
942,2.0,1.75,1.6666666666666667,youre all,1.0,1.0,1.0,yeah,hill
943,1.0,1.0,1.0,im,1.0,0.75,0.5,oh,goat
944,1.0,1.0,1.0,both,1.0,1.0,1.4,w,spark
945,1.0,0.9487179487179487,0.972972972972973,the,0.8333333333333334,0.41025641025641024,0.3783783783783784,a little bit of silverware can often be slimmed,aluminum silverware can often be flimsy
946,1.0,1.0,1.0,,1.0,1.0,1.0,,pot
947,1.0,0.75,0.6666666666666666,im,1.0,1.25,1.0,umhmm,sigh
948,1.0,1.0,1.0,im,1.0,1.0,1.0,yes,car
949,1.0,1.0,1.0,oh,1.0,0.8,0.4,right,trait
950,1.0,0.75,1.0,oh,1.0,0.75,0.75,one,corn
951,1.0,1.0,1.0,oh,1.0,1.0,0.6666666666666666,umhmm,him
952,0.07692307692307693,0.15584415584415584,0.14473684210526316,it also provides for funds to clear slums and help colleges build,0.07692307692307693,0.15584415584415584,0.14473684210526316,it also provides for funds to clear slums and help colleges build,it also provides for funds to clear slums and help colleges build dormitories
953,1.0,0.5,1.0,the,1.0,0.5,1.0,the,take
954,4.0,3.4,2.0,shes right she can,1.0,1.6,0.5,sighting,cycle
955,1.0,1.0,1.0,so,1.0,1.0,0.75,short,park
956,1.0,1.0,1.0,i,1.0,0.5,0.6666666666666666,no,knot
957,1.0,0.6,0.2,great,1.0,0.6,0.6,tweet,trait
958,1.0,1.6666666666666667,1.0,umhmm,1.0,1.0,1.0,the,sip
959,1.0,1.0,1.3333333333333333,okay,1.0,1.25,1.0,umhmm,back
960,3.0,1.0,2.6666666666666665,s i b,1.0,1.0,1.0,s,lick
961,1.0,1.0,1.0,im,1.0,0.75,1.0,the,mere
962,1.0,0.8,0.6,no,1.0,0.8,0.6,no,bloat
963,1.0,0.8,1.0,im,1.0,0.8,1.0,snip,fruit
964,2.0,1.5,1.0,youre right,2.0,1.5,1.0,youre right,jacket
965,1.0,0.8333333333333334,0.8,um,0.0,0.0,0.0,double,double
966,1.0,0.75,1.0,yeah,1.0,0.75,1.0,yeah,feet
967,1.0,1.0,0.75,wait,1.0,1.0,0.75,wait,slay
968,0.0,0.0,0.0,november,0.0,0.0,0.0,november,november
969,1.0,0.8333333333333334,1.0,okay,1.0,1.1666666666666667,1.8,soldier,pretty
970,1.0,0.971830985915493,1.0,oh,1.0,0.9859154929577465,0.9857142857142858,uh,nothing has been done yet to take advantage of the enabling legislation
971,5.0,3.0,3.0,shes not a real man,1.0,0.8,1.0,s,swarm
972,0.0,0.0,0.0,charlie,0.0,0.0,0.0,charlie,charlie
973,2.0,1.6,2.0,go ahead,1.0,1.0,1.0,yeah,floor
974,1.0,1.0,1.0,oh,1.0,0.875,0.875,the,sprinkle
975,1.0,1.0,1.0,the,1.0,0.75,1.0,s,slip
976,1.0,0.6,1.0,the,1.0,0.6,1.0,the,store
977,1.0,1.0,1.0,umhmm,1.0,1.0,1.0,no,mill
978,1.0,1.0,0.25,right,1.0,1.0,1.0,m,rate
979,1.0,1.0,1.0,s,1.0,1.0,1.0,the,bad
980,1.0,1.0,1.0,yeah,1.0,1.0,1.0,yeah,chip
981,1.0,0.6666666666666666,0.6896551724137931,its in your arms,1.0,0.9696969696969697,1.0,the,swing your arm as high as you can
982,1.0,0.8,0.6,same,1.0,0.2,0.2,rain,train
983,1.0,1.0,1.0,umhmm,1.0,1.0,1.0,so,train
984,0.16666666666666666,0.058823529411764705,0.029411764705882353,each one volunteer to jump first,0.5,0.29411764705882354,0.29411764705882354,each one will interpret a jump first,each one volunteered to jump first
985,2.0,1.3333333333333333,1.1666666666666667,shell break,2.0,1.0,1.0,she wept,quebec
986,0.875,0.9090909090909091,0.9302325581395349,this,0.25,0.22727272727272727,0.2558139534883721,this is not a program of social life,this is not a program of socialized medicine
987,1.0,2.0,1.3333333333333333,bissou,1.0,1.0,1.0,s,pad
988,0.5,0.475,0.5641025641025641,she may earn more money,1.0,1.0,1.0,s,jane may earn more money by working hard
989,1.0,1.0,1.0,yeah,1.0,1.25,1.5,umhmm,knew
990,0.8333333333333334,0.925,0.9487179487179487,the,1.0,0.95,0.9230769230769231,im,the museum hires musicians every evening
991,1.0,1.0,0.5,right,0.0,0.0,0.0,race,race
992,0.8333333333333334,0.9210526315789473,0.918918918918919,one,0.16666666666666666,0.2631578947368421,0.2702702702702703,one validated acts of school,one validated acts of school districts
993,1.0,1.0,1.0,the,1.0,1.0,1.0,the,leak
994,1.0,0.75,1.0,yes,1.0,1.0,1.0,the,meat
995,1.0,0.9714285714285714,0.9375,im,0.8571428571428571,0.9714285714285714,0.9375,i,i expect well bounce back this week
996,1.0,1.25,1.0,right,1.0,0.75,0.75,one,lend
997,3.0,3.0,3.0,youre the one,1.0,1.0,1.0,s,fear
998,1.0,1.0,1.3333333333333333,j,1.0,0.75,1.0,yeah,deer
999,1.0,1.0,1.0,right,1.0,1.0,1.0,right,dread
1000,1.0,0.6206896551724138,0.7083333333333334,the threehour open call,1.0,0.896551724137931,0.9166666666666666,the,there is a treehouse up above
1001,1.0,0.7142857142857143,0.6666666666666666,redball,1.0,0.7142857142857143,0.8333333333333334,browlball,trouble
1002,1.1428571428571428,0.8636363636363636,0.8529411764705882,a bloomedup wedding we were all pitch blue,1.2857142857142858,0.8636363636363636,1.0,a boys been raised and hell run each morning,everything went real smooth the sheriff said
1003,1.0,0.75,1.0,oh,1.0,0.75,1.0,no,lock
1004,1.0,1.0,0.5,hey,1.0,1.0,0.75,king,cake
1005,1.0,0.5,1.0,yeah,1.0,0.75,0.6666666666666666,here,tear
1006,1.0,0.75,1.0,im,1.0,1.0,1.0,no,fill
1007,1.0,0.8,0.6,what,0.0,0.0,0.0,witch,witch
1008,0.6666666666666666,0.4827586206896552,0.4230769230769231,the rabbit wears a yellow veneer,1.0,1.0,0.9615384615384616,s,will robin wear a yellow lily
1009,1.0,0.6,0.5,what,1.0,0.6,0.75,wait,witty
1010,1.0,0.75,1.0,s,1.0,0.5,0.5,swing,sink
1011,1.0,0.75,1.0,s,1.0,0.75,1.0,s,spit
1012,1.0,1.25,1.0,umhmm,1.0,1.25,1.0,umhmm,feet
1013,1.0,0.717948717948718,0.6944444444444444,i dont believe in green,1.0,0.8461538461538461,0.8611111111111112,i am very blue,a long flowing beard clings to his chin
1014,1.0,0.75,1.0,what,1.0,0.75,1.0,please,lead
1015,1.0,1.0,1.0,im,1.0,0.8,1.3333333333333333,school,shear
1016,1.0,0.75,1.0,yeah,1.0,0.75,1.0,yeah,nest
1017,1.0,1.0,0.75,im,1.0,0.75,1.0,the,fate
1018,1.0,0.8,1.0,uh,1.0,0.8,1.25,okay,court
1019,1.125,0.8478260869565217,0.8043478260869565,they have solid legs and these marbles are slender,1.125,0.782608695652174,0.7608695652173914,they have solid legs and theyre moderate in design,grandfather likes to be modern in his language
1020,1.0,1.0,1.0,,1.0,0.96,0.967741935483871,so,todays date february 13th
1021,1.0,1.0,1.0,im,1.0,1.25,1.0,umhmm,glow
1022,1.0,1.0,1.0,so,1.0,1.0,1.0,s,fitting
