,in_wers,in_cers,in_pers,in_texts,new_wers,new_cers,new_pers,new_texts,refs
1237,1.0,1.0,0.8,the,1.0,1.0,0.8,the,india
1238,1.0,0.75,1.0,oh,0.0,0.0,0.0,each,each
1239,1.0,1.0,1.0,im,2.0,2.0,1.3333333333333333,come on,cut
1240,1.0,0.75,0.7777777777777778,oh,1.0,0.875,0.7777777777777778,ow,coherent
1241,1.0,1.0,1.6666666666666667,okay,1.0,1.0,1.0,s,tree
1242,1.0,0.7272727272727273,0.625,will,2.0,0.45454545454545453,0.75,whale with,wherewithal
1243,1.0,0.8181818181818182,0.8888888888888888,the,1.0,0.8181818181818182,0.8888888888888888,the,battlefield
1244,1.0,0.7777777777777778,0.7777777777777778,oh,2.0,0.8888888888888888,0.7777777777777778,on me,homeopath
1245,3.0,1.375,1.2857142857142858,they mocked me,2.0,0.875,0.8571428571428571,the mommy,demolish
1246,3.0,2.2,2.6,ssure im okay,0.0,0.0,0.0,seven,seven
1247,1.0,1.0,1.5,im,1.0,1.0,1.0,i,an
1248,1.0,1.0,1.0,a,1.0,1.25,1.0,umhmm,find
1249,1.0,1.0,1.0,im,2.0,1.0,1.1428571428571428,bottland shire,bloodshed
1250,1.0,1.0,0.8,roam,1.0,1.0,1.0,roams,first
1251,1.0,1.0,1.0,im,0.0,0.0,0.0,go,go
1252,2.0,1.3333333333333333,1.0,oh thats,1.0,1.0,1.0,who,quebec
1253,1.0,1.0,1.0,oh,1.0,1.0,1.1666666666666667,chico,giggled
1254,1.0,1.0,1.5,im,1.0,1.0,1.0,uh,all
1255,1.0,1.0,1.0,,1.0,1.0,1.0,oh,appreciable
1256,2.0,1.0,1.2,stop ben,0.0,0.0,0.0,seven,seven
1257,1.0,1.0,1.0,oh,1.0,0.9090909090909091,0.9090909090909091,i,abbreviated
1258,1.0,1.5,2.3333333333333335,slippery,1.0,1.0,0.6666666666666666,sigh,they
1259,1.0,0.8,1.0,oh,1.0,0.8,1.0,school,could
1260,1.0,0.7142857142857143,0.625,show,2.0,1.0,0.75,show team,choking
1261,1.0,1.0,1.5,so,1.0,1.0,1.5,so,the
1262,1.0,2.0,1.0,yeah,1.0,2.0,1.0,yeah,if
1263,1.0,1.0,0.5,hi,0.0,0.0,0.0,i,i
1264,1.0,1.0,0.8333333333333334,oh,1.0,0.8333333333333334,0.8333333333333334,the,quebec
1265,1.0,1.0,1.0,the,1.0,1.0,1.0,the,could
1266,1.0,1.0,1.0,the,1.0,1.0,1.0,the,left
1267,1.0,1.0,1.0,im,2.0,0.8,1.2,i love,aloft
1268,1.0,0.8888888888888888,1.0,now,1.0,0.8888888888888888,1.0,now,moustache
1269,1.0,0.6666666666666666,1.0,the,1.0,0.6666666666666666,1.0,the,tab
1270,1.0,0.6,0.5,shes,1.0,0.8,1.0,see,shift
1271,1.0,1.0,1.0,okay,1.0,1.0,1.0,the,find
1272,1.0,0.9090909090909091,0.7777777777777778,this,3.0,1.0909090909090908,1.1111111111111112,this part means,displeasure
1273,3.0,1.75,2.25,im a monkey,1.0,1.0,1.0,the,many
1274,3.0,1.8333333333333333,1.5714285714285714,hes been long,4.0,2.1666666666666665,1.4285714285714286,shes a meany lot,emilio
1275,1.0,1.0,1.0,s,1.0,1.0,1.0,s,than
1276,2.0,0.9,1.0,he was,2.0,0.7,0.875,in one,irresolute
1277,1.0,1.0,1.0,umhmm,1.0,1.0,1.0,yeah,nodule
1278,1.0,1.0,1.0,hes,1.0,1.0,1.0,im,can
1279,2.0,0.8571428571428571,1.0,whats the,1.0,0.7142857142857143,0.6,watsi,whiskey
1280,1.0,0.875,1.0,so,1.0,0.875,1.0,so,bachelor
1281,1.0,0.75,0.8,the,1.0,0.9166666666666666,1.0,umhmm,nevertheless
1282,1.0,0.8333333333333334,1.0,the,1.0,0.6666666666666666,0.8333333333333334,fee,finger
1283,1.0,0.8571428571428571,0.8571428571428571,no,2.0,0.8571428571428571,1.0,ch l,cowboys
1284,3.0,2.0,1.4,see it one,2.0,1.5,1.0,sit one,zero
1285,1.0,0.75,1.0,a,1.0,1.0,1.0,the,many
1286,1.0,1.0,1.0,no,1.0,0.6666666666666666,0.6666666666666666,what,was
1287,1.0,0.8888888888888888,0.8888888888888888,im,1.0,1.0,1.0,so,nuremberg
1288,2.0,4.0,2.5,she knew,1.0,2.0,1.5,chia,to
1289,1.0,1.0,1.0,a,1.0,0.5,1.0,i,in
1290,1.0,1.0,1.0,oh,1.0,0.6,0.75,wee,green
1291,1.0,0.8333333333333334,1.0,the,1.0,1.0,1.0,umhmm,fayetteville
1292,2.0,0.8333333333333334,0.6666666666666666,its game,1.0,0.8333333333333334,1.0,the,escape
1293,1.0,1.0,1.0,oh,1.0,1.25,1.0,umhmm,into
1294,2.0,0.8571428571428571,0.7777777777777778,oh god,2.0,1.4285714285714286,1.2222222222222223,flowdot check,protege
1295,2.0,0.8571428571428571,1.2,its so,2.0,1.0,1.4,me someone,massage
1296,1.0,0.75,1.0,the,1.0,0.75,1.0,the,made
1297,1.0,0.75,1.0,the,1.0,1.0,0.75,im,made
1298,2.0,0.7142857142857143,0.625,show up,2.0,1.0,0.875,show game,choking
1299,1.0,0.8333333333333334,0.8333333333333334,what,1.0,0.5,0.5,wow,powwow
1300,1.0,1.0,1.0,no,1.0,1.0,1.0,law,mike
1301,1.0,0.75,1.0,oh,1.0,1.0,1.0,,golf
1302,1.0,0.75,1.0,e,3.0,0.75,1.0,f a e,fire
1303,1.0,0.8181818181818182,0.9,so,2.0,0.5454545454545454,0.5,super freak,supervision
1304,1.0,0.8571428571428571,1.0,oh,1.0,0.7142857142857143,1.0,the,whiskey
1305,1.0,0.6666666666666666,1.0,im,1.0,1.0,1.0,s,did
1306,3.0,1.5714285714285714,2.2,she was born,1.0,0.7142857142857143,0.6,no,annoyed
1307,1.0,1.0,0.8333333333333334,oh,1.0,1.0,1.0,the,upward
1308,1.0,0.8,0.8,a,1.0,1.0,1.0,im,delta
1309,1.0,0.25,0.6666666666666666,wha,1.0,0.25,0.6666666666666666,wha,what
1310,1.0,0.8571428571428571,0.6666666666666666,oh,1.0,0.8571428571428571,0.6666666666666666,oh,burrows
1311,1.0,0.6666666666666666,1.0,the,1.0,1.0,1.0,yes,tab
1312,2.0,1.75,1.5,its all,1.0,1.0,0.75,umhmm,from
1313,1.0,0.75,0.75,im,1.0,1.0,1.0,,coil
1314,1.0,0.75,1.0,no,0.0,0.0,0.0,look,look
1315,2.0,0.6666666666666666,0.8333333333333334,but no,0.0,0.0,0.0,banana,banana
1316,1.0,1.0,1.0,oh,1.0,1.0,1.0,the,ball
1317,1.0,0.3333333333333333,0.3333333333333333,now,1.0,1.0,1.0,im,how
1318,1.0,0.8333333333333334,1.0,its,1.0,0.6666666666666666,0.8,but,bother
1319,1.0,1.0,0.9090909090909091,oh,1.0,1.0,1.0,,equilibrium
1320,1.0,1.0,1.0,umhmm,0.0,0.0,0.0,eight,eight
1321,3.0,1.0,1.2222222222222223,im so cold,3.0,1.0,1.0,four to go,berserker
1322,1.0,0.9,0.9,the,1.0,0.9,0.9,in,endowments
1323,1.0,1.0,1.0,the,1.0,1.0,1.0,the,ball
1324,1.0,1.0,1.0,oh,1.0,1.3333333333333333,1.0,umhmm,her
1325,1.0,1.0,1.0,so,2.0,1.6666666666666667,1.0,slowly lock,juliet
1326,1.0,1.0,1.0,s,2.0,1.0,1.2,tunes eight,toothache
1327,1.0,1.0,1.0,oh,1.0,0.9090909090909091,0.9,im,battlements
1328,1.0,0.75,1.0,oh,1.0,0.75,1.0,oh,golf
1329,1.0,0.75,1.0,no,1.0,0.75,1.0,you,look
1330,1.0,1.0,1.0,what,1.0,0.8333333333333334,1.0,the,advice
1331,1.0,0.8333333333333334,1.0,yeah,1.0,1.0,1.0,okay,betook
1332,1.0,0.75,1.0,yeah,1.0,0.75,1.0,yeah,what
1333,1.0,0.7142857142857143,1.0,so,1.0,0.7142857142857143,1.0,so,absolve
1334,1.0,0.8571428571428571,0.8333333333333334,so,1.0,0.8571428571428571,0.8333333333333334,so,supreme
1335,1.0,1.0,1.0,a,1.0,1.0,1.0,a,he
1336,1.0,0.75,1.0,the,1.0,0.75,1.0,the,catholic
1337,1.0,0.8333333333333334,0.8333333333333334,what,1.0,0.8333333333333334,0.8333333333333334,what,powwow
1338,1.0,1.0,1.0,im,1.0,1.0,1.0,im,copy
1339,3.0,2.0,1.4,see it one,2.0,1.5,1.0,sit one,zero
1340,1.0,1.0,0.8333333333333334,im,1.0,0.8333333333333334,1.0,and,escape
1341,1.0,1.0,1.0,s,1.0,1.0,1.3333333333333333,swing,three
1342,1.0,0.8571428571428571,0.75,so,1.0,0.8571428571428571,0.75,so,control
1343,1.0,0.5,0.6666666666666666,why,0.0,0.0,0.0,when,when
1344,1.0,1.0,1.0,wings,1.0,1.0,1.0,wigsam,resound
1345,1.0,0.8571428571428571,0.8333333333333334,the,1.0,0.7142857142857143,0.8333333333333334,arvind,avenues
1346,1.0,1.0,1.0,,1.0,1.0,1.0,the,lamp
1347,1.0,1.0,1.0,oh,1.0,1.25,1.0,umhmm,were
1348,1.0,0.8,1.0,oh,1.0,0.8,1.0,oh,could
1349,1.0,0.75,1.0,all,1.0,1.0,1.0,oops,each
1350,1.0,1.0,1.0,oh,1.0,1.0,0.8,the,lima
1351,1.0,1.0,1.0,im,1.0,1.0,1.0,im,other
1352,1.0,0.5,1.0,oh,1.0,2.5,1.5,umhmm,or
1353,1.0,0.8333333333333334,1.0,the,1.0,0.8333333333333334,0.8,me,delete
1354,1.0,1.0,1.0,s,1.0,0.5,0.6,slippery,zipper
1355,1.0,1.0,1.0,the,1.0,1.0,1.0,the,could
1356,1.0,0.8,0.9,six,3.0,0.8,1.1,rhap time fits,hypothesis
1357,1.0,1.0,1.0,oh,1.0,1.0,1.0,oh,alt
1358,1.0,0.9,1.0,i,1.0,0.8,0.7777777777777778,come,convulsion
1359,1.0,0.6666666666666666,0.75,s,1.0,0.6666666666666666,0.75,s,six
1360,2.0,2.5,1.75,theyre gone,0.0,0.0,0.0,down,down
1361,1.0,0.8333333333333334,0.8333333333333334,what,1.0,0.5,0.5,wow,powwow
1362,1.0,2.0,1.0,yeah,1.0,2.0,1.0,yeah,if
1363,1.0,0.5,0.6666666666666666,why,0.0,0.0,0.0,when,when
1364,1.0,2.0,1.5,shes,2.0,3.0,2.0,she uh,to
1365,1.0,0.8333333333333334,0.8,she,1.0,0.6666666666666666,0.8,yacht,yankee
1366,1.0,1.0,1.0,im,1.0,1.0,1.0,the,get
1367,2.0,5.0,3.5,youre wrong,1.0,1.5,1.0,the,do
1368,1.0,0.6666666666666666,0.6666666666666666,im,1.0,0.6666666666666666,0.6666666666666666,oh,oil
1369,1.0,0.7,0.8888888888888888,the,5.0,2.2,2.2222222222222223,im trying to keep reading,apothecary
1370,1.0,0.75,0.6666666666666666,im,1.0,0.75,1.0,the,come
1371,1.0,0.8,0.8,a,1.0,0.8,0.8,a,india
1372,1.0,1.0,1.0,oh,1.0,1.0,1.0,so,alt
1373,1.0,0.75,0.6666666666666666,s,1.0,0.75,0.6666666666666666,so,said
1374,1.0,0.8333333333333334,1.0,the,1.0,0.8333333333333334,0.6,yeah,yankee
1375,1.0,0.9,1.0,im,1.0,0.9,1.0,time,convulsion
1376,1.0,1.0,1.0,its,1.0,1.0,1.0,ill,oscar
1377,1.0,1.0,1.0,uh,1.0,0.6666666666666666,1.0,s,see
1378,1.0,0.7692307692307693,1.0,the,1.0,0.9230769230769231,0.9166666666666666,s,southeasterly
1379,5.0,1.5,0.9,one two or a t,3.0,1.375,0.8,four to eighteen,futurity
1380,1.0,1.0,1.0,im,2.0,3.3333333333333335,2.3333333333333335,youre wrong,get
1381,1.0,1.0,1.0,the,1.0,1.0,1.0,uh,left
1382,1.0,0.8571428571428571,1.0,oh,1.0,1.0,1.0,uh,command
1383,1.0,0.25,0.25,mike,1.0,0.25,0.25,mike,make
1384,2.0,2.0,2.3333333333333335,im winning,1.0,0.5,1.0,the,when
1385,1.0,1.0,1.0,uh,1.0,1.0,1.0,the,exploit
1386,1.0,0.7142857142857143,1.0,the,1.0,0.7142857142857143,1.0,the,whiskey
1387,1.0,1.0,0.6666666666666666,goal,1.0,0.8,1.0,the,tango
1388,1.0,0.875,0.7777777777777778,oh,1.0,0.875,0.7777777777777778,oh,rolypoly
1389,1.0,1.3333333333333333,1.0,yeah,0.0,0.0,0.0,not,not
1390,1.0,1.0,1.0,i,1.0,0.8333333333333334,1.0,so,betook
1391,1.0,1.0,1.0,no,1.0,1.0,0.75,yeah,write
1392,1.0,1.0,1.0,im,1.0,1.25,1.0,umhmm,four
1393,1.0,1.0,1.5,im,2.0,3.0,2.5,ill do,of
1394,1.0,0.75,0.5,oh,1.0,1.0,1.0,i,echo
1395,1.0,0.75,1.0,no,0.0,0.0,0.0,look,look
1396,2.0,1.2,1.75,im sure,1.0,1.0,1.0,im,other
1397,1.0,0.9090909090909091,0.9,the,1.0,0.9090909090909091,0.9,the,needlepoint
1398,1.0,1.0,1.0,oh,1.0,1.0,0.8,the,lima
1399,1.0,2.0,3.0,im,1.0,2.0,3.0,im,a
1400,1.0,1.0,0.8333333333333334,so,2.0,1.1666666666666667,0.5,ben sewell,pencil
1401,3.0,1.8333333333333333,1.6666666666666667,she was born,1.0,0.8333333333333334,0.8333333333333334,go,finger
1402,1.0,0.8333333333333334,1.0,the,1.0,0.8333333333333334,1.0,the,victor
1403,1.0,0.25,0.3333333333333333,all,1.0,0.25,0.3333333333333333,all,call
1404,1.0,0.6666666666666666,1.0,oh,1.0,1.3333333333333333,2.0,school,she
1405,1.0,0.3333333333333333,0.3333333333333333,ray,2.0,1.0,1.3333333333333333,n i,may
1406,2.0,0.8,2.0,they go,1.0,1.0,1.6666666666666667,dayum,there
1407,1.0,1.0,1.0,im,1.0,1.0,1.0,im,other
1408,1.0,1.0,1.0,im,1.0,1.0,0.75,crabby,copy
1409,1.0,1.0,1.0,e,1.0,2.0,1.0,yeah,if
1410,1.0,1.0,1.0,im,1.0,1.6666666666666667,1.0,umhmm,get
1411,1.0,1.0,1.0,the,1.0,1.0,1.0,the,brush
1412,1.0,0.8888888888888888,0.8888888888888888,im,1.0,1.0,1.0,you,nuremberg
1413,1.0,0.6666666666666666,1.0,daddy,1.0,1.6666666666666667,1.6666666666666667,darning,day
1414,1.0,1.5,1.0,the,1.0,2.5,1.0,umhmm,of
1415,1.0,1.0,1.0,,1.0,0.8,1.0,yeah,alpha
1416,5.0,2.6666666666666665,2.25,he is not a native,2.0,1.0,0.875,in lunch,deluge
1417,1.0,1.0,0.8888888888888888,oh,1.0,0.8571428571428571,0.8888888888888888,on,unusual
1418,1.0,1.0,1.0,oh,1.0,1.0,1.0,oh,her
1419,1.0,0.75,0.75,a,1.0,1.0,1.0,its,asia
1420,1.0,0.75,0.75,oh,1.0,0.75,1.0,ah,approach
1421,1.0,1.5,1.0,the,1.0,1.0,1.0,uh,on
1422,1.0,0.8461538461538461,0.9166666666666666,the,1.0,0.8461538461538461,0.8333333333333334,shes,inexhaustible
1423,1.0,0.75,1.0,yeah,1.0,0.625,0.7142857142857143,what,browbeat
1424,1.0,0.6666666666666666,1.0,the,1.0,1.0,1.0,oh,use
1425,5.0,1.0,2.142857142857143,im a lot of shame,2.0,0.9090909090909091,1.1428571428571428,follow street,ploughshare
1426,1.0,0.8461538461538461,0.9166666666666666,the,1.0,1.0,1.0,,autobiography
1427,1.0,1.0,1.0,the,1.0,1.0,1.0,the,reward
1428,0.0,0.0,0.0,may,0.0,0.0,0.0,may,may
1429,1.0,1.0,0.8888888888888888,the,4.0,1.6666666666666667,1.2222222222222223,swoop get on team,frugality
1430,1.0,0.8,1.0,oh,1.0,1.0,1.0,the,could
1431,2.0,0.8333333333333334,0.6,see you,2.0,0.8333333333333334,0.6,see you,sierra
1432,1.0,0.875,0.8571428571428571,oh,1.0,1.0,1.0,uh,browbeat
1433,0.0,0.0,0.0,see,1.0,0.6666666666666666,1.0,s,see
1434,1.0,0.8333333333333334,1.0,the,1.0,0.8333333333333334,1.0,the,delete
1435,1.0,1.0,1.0,the,1.0,1.0,1.0,the,lamp
1436,1.0,0.8,0.8,oh,1.0,0.8,0.8,oh,broil
1437,1.0,1.0,1.0,a,1.0,1.0,1.0,a,him
1438,1.0,1.5,1.0,the,1.0,2.5,1.0,umhmm,no
1439,1.0,0.8,1.0,its,1.0,0.8,0.6666666666666666,eames,these
1440,1.0,1.0,0.8333333333333334,oh,1.0,1.0,1.0,,quebec
1441,1.0,1.0,0.875,s,1.0,1.0,1.0,uh,fayetteville
1442,1.0,1.0,1.0,im,3.0,1.3333333333333333,1.4,she is 12,people
1443,1.0,1.5,1.0,the,1.0,1.5,1.0,the,in
1444,1.0,1.3333333333333333,1.5,shes,2.0,2.3333333333333335,3.0,sssh no,you
1445,1.0,1.0,1.0,a,1.0,1.0,0.3333333333333333,i,by
1446,1.0,0.875,0.875,oh,1.0,1.0,1.0,the,downward
1447,1.0,1.0,1.0,im,1.0,0.6666666666666666,0.6666666666666666,uh,but
1448,1.0,0.8333333333333334,0.8,the,3.0,1.3333333333333333,1.4,c e walker,sierra
1449,1.0,1.0,1.0,the,1.0,1.0,1.0,yeah,get
1450,1.0,1.0,1.3333333333333333,field,1.0,0.75,1.0,the,been
1451,0.0,0.0,0.0,so,0.0,0.0,0.0,so,so
1452,1.0,0.6666666666666666,0.75,goal,1.0,0.8333333333333334,0.875,so,joyful
1453,1.0,0.8181818181818182,0.9,so,1.0,0.8181818181818182,0.9,so,supervision
1454,2.0,0.8181818181818182,0.7,whats one,2.0,0.5454545454545454,0.5,what women,washerwoman
1455,1.0,1.0,1.0,im,1.0,1.0,1.0,the,get
1456,1.0,2.0,2.0,oh,1.0,2.0,2.0,um,a
1457,1.0,0.5,0.5,ho,1.0,1.0,1.0,im,echo
1458,1.0,0.8571428571428571,1.0,its,1.0,1.0,1.0,so,feather
1459,1.0,0.875,0.9,the,1.0,1.0,0.9,i,adjacent
1460,2.0,1.25,1.0,see you,1.0,0.75,0.6,so,zero
1461,1.0,1.0,1.0,s,1.0,1.0,1.0,so,zulu
1462,1.0,1.0,1.3333333333333333,stock,1.0,1.0,1.0,some,then
1463,1.0,1.0,1.0,s,1.0,2.0,1.0,yeah,it
1464,1.0,1.0,1.0,the,1.0,0.8571428571428571,1.0,s,skyward
1465,1.0,0.875,1.0,s,2.0,0.5,0.42857142857142855,sc allen,scullion
1466,1.0,0.8,1.0,oh,1.0,0.6,1.0,ames,these
1467,2.0,0.8571428571428571,1.5,b jones,2.0,0.8571428571428571,1.5,b jones,betroth
1468,1.0,0.7142857142857143,1.0,the,1.0,1.0,1.0,,cowhide
1469,2.0,1.5,1.6666666666666667,see you,1.0,1.0,0.6666666666666666,damn,them
1470,1.0,0.75,1.0,so,1.0,0.5,0.6666666666666666,yo,your
1471,2.0,1.0,1.0,hes not,1.0,1.0,1.0,s,uniform
1472,1.0,1.0,1.0,im,0.0,0.0,0.0,go,go
1473,1.0,1.0,0.75,yeah,1.0,1.0,0.75,yeah,like
1474,1.0,0.9166666666666666,1.0,oh,1.0,0.9166666666666666,1.0,umhmm,sharpshooter
1475,1.0,1.0,1.0,s,1.0,1.0,1.0,sing,three
1476,1.0,0.8888888888888888,1.0,the,2.0,1.2222222222222223,0.875,thats things,backspace
1477,1.0,0.75,1.0,all,1.0,1.0,1.25,okay,each
1478,1.0,0.8888888888888888,1.0,the,1.0,0.8888888888888888,1.0,the,backspace
1479,1.0,0.8571428571428571,1.0,she,2.0,0.7142857142857143,0.6666666666666666,be out,beguile
1480,3.0,1.3333333333333333,1.125,hes a loon,2.0,1.1666666666666667,1.0,he knows,deluge
1481,1.0,0.6666666666666666,1.0,oh,1.0,1.0,1.0,s,who
1482,1.0,0.8333333333333334,0.8333333333333334,okay,1.0,1.0,1.0,,upward
1483,1.0,0.875,1.0,umhmm,1.0,0.875,1.0,the,babyhood
1484,1.0,1.0,1.5,so,1.0,1.0,1.5,so,the
1485,1.0,0.8333333333333334,0.6,im,1.0,0.8333333333333334,0.6,im,blithe
1486,1.0,1.0,1.6666666666666667,okay,3.0,1.8,3.0,theyd be all,their
1487,2.0,1.25,1.0,see you,1.0,0.75,0.6,so,zero
1488,1.0,0.75,0.7777777777777778,oh,1.0,1.0,1.0,im,coherent
1489,1.0,0.3333333333333333,0.3333333333333333,why,1.0,1.0,0.6666666666666666,one,way
1490,0.0,0.0,0.0,oh,1.0,1.0,1.5,one,oh
1491,1.0,1.0,1.0,oh,1.0,0.6666666666666666,1.0,the,use
1492,1.0,0.8,0.9,six,1.0,0.7,0.7,rhapanthiths,hypothesis
1493,1.0,0.8333333333333334,0.8333333333333334,oh,1.0,0.8333333333333334,0.8333333333333334,sound,output
1494,1.0,1.0,1.0,im,3.0,1.0,1.4285714285714286,by line sam,bloodshed
1495,1.0,0.875,1.0,s,2.0,0.5,0.42857142857142855,sc allen,scullion
1496,1.0,1.0,1.0,im,1.0,1.0,1.0,the,and
1497,2.0,0.8571428571428571,1.5,b jones,2.0,0.8571428571428571,1.5,b jones,betroth
1498,1.0,0.75,0.5,im,1.0,0.75,1.0,the,line
1499,1.0,0.3333333333333333,0.3333333333333333,no,1.0,1.3333333333333333,1.0,chao,now
1500,2.0,1.6666666666666667,2.0,go on,1.0,1.0,1.0,the,day
1501,1.0,0.8,0.8888888888888888,see,1.0,0.8,0.8888888888888888,see,sympathize
1502,1.0,0.8571428571428571,0.8333333333333334,im,2.0,0.5714285714285714,0.6666666666666666,come on,command
1503,2.0,1.25,2.3333333333333335,im here,1.0,0.5,1.0,the,when
1504,1.0,0.25,0.6666666666666666,the,1.0,0.25,0.6666666666666666,the,then
1505,0.0,0.0,0.0,a,1.0,3.0,5.0,okay,a
1506,1.0,0.8333333333333334,0.8333333333333334,what,1.0,0.8333333333333334,0.8333333333333334,what,reward
1507,2.0,3.0,2.3333333333333335,he learned,1.0,1.0,0.6666666666666666,ears,his
1508,1.0,0.6,1.0,yes,1.0,1.0,1.0,dings,these
1509,3.0,2.0,3.0,she is now,1.0,1.0,0.6666666666666666,damn,them
1510,1.0,1.0,1.0,im,1.0,1.0,1.0,im,get
1511,2.0,0.8,1.0,im sure,3.0,1.2,1.1,im too moody,casualties
1512,1.0,0.8181818181818182,1.0,the,1.0,0.8181818181818182,1.0,the,butterflies
1513,1.0,0.5,1.0,oh,1.0,2.5,1.5,umhmm,on
1514,1.0,1.0,1.0,oh,1.0,0.5,0.5,uh,up
1515,3.0,3.0,2.0,theyre all in,1.0,0.75,0.75,no,nine
1516,1.0,0.8333333333333334,1.0,its,1.0,0.8333333333333334,1.0,uh,bother
1517,1.0,1.0,1.0,yeah,1.0,1.0,1.0,yeah,number
1518,8.0,3.2222222222222223,2.6363636363636362,she is not a native of the island,1.0,0.8888888888888888,1.0,the,rejoinder
1519,1.0,0.75,1.0,oh,1.0,1.0,1.0,uh,more
1520,1.0,0.8181818181818182,0.8888888888888888,the,1.0,1.0,1.0,you,battlefield
1521,1.0,0.8,1.0,s,1.0,0.4,0.2,stoms,stars
1522,1.0,1.0,0.8571428571428571,oops,1.0,1.0,0.8571428571428571,cools,gustave
1523,1.0,0.75,0.6666666666666666,yeah,1.0,0.75,0.6666666666666666,yeah,that
1524,1.0,1.0,0.6666666666666666,yeah,1.0,1.25,1.3333333333333333,mouah,have
1525,1.0,1.0,1.0,why,1.0,1.0,1.0,,carrot
1526,1.0,0.8571428571428571,1.0,oh,1.0,1.0,1.0,whoa,bulrush
1527,1.0,1.0,1.0,a,1.0,0.75,1.0,the,been
1528,1.0,0.8,0.9166666666666666,the,3.0,1.2,1.0833333333333333,ill be watching,copenhagen
1529,1.0,0.8571428571428571,0.8333333333333334,the,1.0,0.8571428571428571,0.8333333333333334,so,supreme
1530,1.0,2.0,1.0,yeah,1.0,2.0,1.0,yeah,if
1531,1.0,1.0,1.0,oh,1.0,1.5,1.0,what,we
1532,1.0,0.9090909090909091,0.9,im,1.0,0.9090909090909091,0.9,im,battlements
1533,1.0,0.8,0.75,yeah,1.0,0.8,0.75,yeah,right
1534,2.0,1.25,2.3333333333333335,im here,1.0,0.5,1.0,the,when
1535,1.0,1.0,1.0,yes,1.0,1.0,1.0,yes,one
1536,1.0,1.5,1.0,school,1.0,1.0,1.0,yeah,drum
1537,3.0,1.125,1.4285714285714286,she had shown,2.0,0.75,1.1428571428571428,shi joe,cheshire
1538,1.0,1.0,0.8333333333333334,the,1.0,1.0,1.0,i,balloons
1539,1.0,1.0,1.0,um,1.0,1.0,1.0,so,five
1540,1.0,1.0,1.0,im,0.0,0.0,0.0,go,go
1541,1.0,0.8888888888888888,1.0,the,2.0,0.4444444444444444,0.5,back backs,backspace
1542,1.0,0.75,1.0,oh,1.0,0.75,1.0,oh,each
1543,1.0,0.75,1.0,oh,1.0,0.75,1.0,yeah,what
1544,2.0,2.5,1.75,theyre gone,1.0,0.5,0.75,damn,down
1545,1.0,0.9230769230769231,0.9285714285714286,the,2.0,0.8461538461538461,0.7142857142857143,sackle lunch,psychological
1546,1.0,1.0,1.0,oh,1.0,1.25,1.0,umhmm,duck
1547,1.0,0.8333333333333334,0.8571428571428571,oh,1.0,0.8333333333333334,0.8571428571428571,so,voyage
1548,1.0,0.8,1.0,wha,1.0,0.8,0.75,what,right
1549,1.0,0.8,0.8,a,1.0,1.0,0.8,the,india
1550,3.0,1.2,1.0909090909090908,seven im going,3.0,1.0,0.9090909090909091,sigh im bones,sandpipers
1551,1.0,1.0,1.0,yeah,1.0,1.0,1.0,yeah,gouged
1552,1.0,0.75,0.75,oh,1.0,0.75,1.0,the,toil
1553,2.0,2.6666666666666665,2.0,she knew,0.0,0.0,0.0,you,you
1554,1.0,0.8,0.8,wha,1.0,0.8,0.8,why,water
1555,2.0,1.1428571428571428,1.1428571428571428,four please,2.0,1.1428571428571428,1.1428571428571428,boat chains,boquets
1556,1.0,0.8571428571428571,1.0,the,1.0,0.7142857142857143,0.8333333333333334,beef,beguile
1557,1.0,0.9090909090909091,0.8461538461538461,im,1.0,0.8181818181818182,1.0,the,chambermaid
1558,2.0,1.3333333333333333,1.6,shes gotten,2.0,1.1666666666666667,1.2,she gotten,people
1559,1.0,1.0,1.0,s,1.0,1.0,1.0,so,thumb
1560,1.0,0.75,0.6666666666666666,what,1.0,0.75,1.0,wait,will
1561,1.0,2.0,2.0,seven,1.0,1.0,1.0,i,an
1562,1.0,0.6666666666666666,1.0,yes,1.0,1.3333333333333333,0.6666666666666666,years,his
1563,1.0,0.75,0.8571428571428571,the,1.0,0.875,0.7142857142857143,s,sentence
1564,1.0,0.75,0.6666666666666666,yeah,1.0,0.75,0.6666666666666666,yeah,that
1565,3.0,0.75,1.8,s no three,1.0,0.75,1.0,slowly,soothing
1566,1.0,0.5,1.0,oh,1.0,2.5,1.5,umhmm,or
1567,2.0,2.0,2.0,go forward,1.0,0.5,0.5,goal,girl
1568,1.0,0.6666666666666666,0.6666666666666666,yeah,0.0,0.0,0.0,yes,yes
1569,1.0,1.0,1.0,s,1.0,1.0,1.0,s,than
1570,1.0,0.7777777777777778,0.7777777777777778,oh,1.0,0.7777777777777778,0.7777777777777778,oh,homeopath
1571,1.0,0.7692307692307693,1.0,the,1.0,0.9230769230769231,0.9166666666666666,s,southeasterly
1572,1.0,1.0,1.0,oh,1.0,1.0,1.0,uh,many
1573,1.0,0.7142857142857143,0.7142857142857143,what,1.0,0.8571428571428571,1.0,s,watches
1574,1.0,2.0,1.0,gear,1.0,2.0,2.5,jeep,is
1575,1.0,0.25,0.3333333333333333,all,1.0,0.25,0.3333333333333333,all,call
1576,1.0,0.9166666666666666,0.9230769230769231,a,1.0,0.8333333333333334,0.9230769230769231,cheers,advantageous
